,submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
0,2020-09-26T00:00:00.000,CO,68510,63689.0,4821,584.0,32,2040,1684.0,356,3.0,1,2020-09-27T13:39:49.124,Agree,Agree
1,2020-09-26T00:00:00.000,FL,690387,,,2731.0,666,14022,,,107.0,8,2020-09-27T13:39:49.124,Not agree,Not agree
2,2020-09-26T00:00:00.000,AZ,216826,212376.0,4450,459.0,29,5622,5355.0,267,35.0,-1,2020-09-27T13:39:49.124,Agree,Agree
3,2020-09-26T00:00:00.000,SC,145273,141338.0,3935,1371.0,89,3323,3141.0,182,26.0,-1,2020-09-27T13:39:49.124,Agree,Agree
4,2020-09-26T00:00:00.000,CT,56587,54216.0,2371,0.0,0,4501,3604.0,897,0.0,0,2020-09-27T13:39:49.124,Agree,Agree
5,2020-09-26T00:00:00.000,NE,43596,,,434.0,0,469,,,1.0,0,2020-09-27T13:39:49.124,Not agree,Not agree
6,2020-09-26T00:00:00.000,KY,66036,58128.0,7908,970.0,208,1154,1144.0,10,5.0,1,2020-09-27T13:39:49.124,Agree,Agree
7,2020-09-26T00:00:00.000,WY,5465,4618.0,847,45.0,12,50,50.0,0,0.0,0,2020-09-27T13:39:49.124,Agree,Agree
8,2020-09-26T00:00:00.000,IA,85588,,,903.0,4,1311,,,4.0,0,2020-09-27T13:39:49.124,Not agree,Not agree
9,2020-09-26T00:00:00.000,NM,28692,,,205.0,0,870,,,5.0,0,2020-09-27T13:39:49.124,N/A,Not agree
10,2020-09-26T00:00:00.000,ND,20724,,,344.0,0,231,,,4.0,0,2020-09-27T13:39:49.124,Not agree,Not agree
11,2020-09-26T00:00:00.000,WA,85830,,,604.0,0,2100,,,0.0,0,2020-09-27T13:39:49.124,N/A,N/A
12,2020-09-26T00:00:00.000,RMI,0,0.0,0,0.0,0,0,0.0,0,0.0,0,2020-09-27T13:39:49.124,Agree,Agree
13,2020-09-26T00:00:00.000,TN,190891,183856.0,7035,1437.0,123,2374,2281.0,93,22.0,3,2020-09-27T13:39:49.124,Agree,Agree
14,2020-09-26T00:00:00.000,AS,0,,,0.0,0,0,,,0.0,0,2020-09-27T13:39:49.124,,
15,2020-09-26T00:00:00.000,MA,137728,127832.0,9896,515.0,0,9386,9178.0,208,18.0,0,2020-09-27T13:39:49.124,Agree,Agree
16,2020-09-26T00:00:00.000,PA,155232,150393.0,4839,1029.0,46,8103,,,22.0,10,2020-09-27T13:39:49.124,Agree,Not agree
17,2020-09-26T00:00:00.000,NYC,243471,237971.0,5500,348.0,5,23801,19171.0,4630,6.0,2,2020-09-27T13:39:49.124,Agree,Agree
18,2020-09-26T00:00:00.000,OH,150009,141671.0,8338,1115.0,127,4740,4439.0,301,6.0,0,2020-09-27T13:39:49.124,Agree,Agree
19,2020-09-26T00:00:00.000,AL,151591,134884.0,16707,933.0,280,2501,2364.0,137,10.0,3,2020-09-27T13:39:49.124,Agree,Agree
20,2020-09-26T00:00:00.000,VA,146144,138734.0,7410,736.0,175,3159,2951.0,208,15.0,1,2020-09-27T13:39:49.124,Agree,Agree
21,2020-09-26T00:00:00.000,MI,134373,121427.0,12946,996.0,95,7044,6723.0,321,17.0,2,2020-09-27T13:39:49.124,Agree,Agree
22,2020-09-26T00:00:00.000,MS,96859,89505.0,7354,827.0,190,2919,2693.0,226,25.0,3,2020-09-27T13:39:49.124,Agree,Agree
23,2020-09-26T00:00:00.000,WI,120231,113645.0,6586,2902.0,85,1291,1281.0,10,7.0,0,2020-09-27T13:39:49.124,Agree,Agree
24,2020-09-26T00:00:00.000,IL,288815,286326.0,2489,2441.0,0,8832,8588.0,244,25.0,0,2020-09-27T13:39:49.124,Agree,Agree
25,2020-09-26T00:00:00.000,CA,798237,,,4197.0,0,15532,,,134.0,0,2020-09-27T13:39:49.124,Not agree,Not agree
26,2020-09-26T00:00:00.000,TX,733438,,,9519.0,0,15485,,,121.0,0,2020-09-27T13:39:49.124,Not agree,Not agree
27,2020-09-26T00:00:00.000,PR,46304,22697.0,23607,891.0,358,644,473.0,171,2.0,0,2020-09-27T13:39:49.124,Agree,Agree
28,2020-09-26T00:00:00.000,NJ,202850,,,750.0,0,16103,14312.0,1791,6.0,0,2020-09-27T13:39:49.124,Not agree,Agree
29,2020-09-26T00:00:00.000,NC,206090,201431.0,4659,1759.0,96,3440,3413.0,27,31.0,2,2020-09-27T13:39:49.124,Agree,Agree
30,2020-09-26T00:00:00.000,LA,165152,,,0.0,0,5444,5262.0,182,0.0,0,2020-09-27T13:39:49.124,Not agree,Agree
31,2020-09-26T00:00:00.000,OK,89743,80142.0,9601,994.0,98,1011,996.0,15,12.0,0,2020-09-27T13:39:49.124,Agree,Agree
32,2020-09-26T00:00:00.000,NV,78457,,,602.0,0,1624,,,9.0,0,2020-09-27T13:39:49.124,,
33,2020-09-26T00:00:00.000,ID,40296,36721.0,3575,539.0,50,460,423.0,37,2.0,0,2020-09-27T13:39:49.124,Agree,Agree
34,2020-09-26T00:00:00.000,GA,313873,,,1359.0,0,6914,,,40.0,0,2020-09-27T13:39:49.124,Not agree,Not agree
35,2020-09-26T00:00:00.000,IN,116549,,,1142.0,0,3577,3351.0,226,11.0,0,2020-09-27T13:39:49.124,Not agree,Agree
36,2020-09-26T00:00:00.000,NY,212449,,,576.0,0,9024,,,2.0,0,2020-09-27T13:39:49.124,Not agree,Not agree
