,submission_date,state,tot_cases,new_case,tot_death,new_death,created_at,consent_cases,consent_deaths
0,2020-04-11T00:00:00.000,CO,6893,528.0,274,24.0,2020-04-10T16:22:39.452,Agree,Agree
1,2020-04-11T00:00:00.000,FL,18445,997.0,446,27.0,2020-04-10T16:22:39.452,Not agree,Not agree
2,2020-04-11T00:00:00.000,AZ,3393,281.0,108,11.0,2020-04-10T16:22:39.452,Agree,Agree
3,2020-04-11T00:00:00.000,SC,3207,142.0,80,8.0,2020-04-10T16:22:39.452,Agree,Agree
4,2020-04-11T00:00:00.000,CT,11510,1379.0,494,50.0,2020-04-10T16:22:39.452,Agree,Agree
5,2020-04-11T00:00:00.000,NE,704,56.0,17,0.0,2020-04-10T16:22:39.452,Not agree,Not agree
6,2020-04-11T00:00:00.000,KY,1840,147.0,94,4.0,2020-04-10T16:22:39.452,Agree,Agree
7,2020-04-11T00:00:00.000,WY,261,8.0,0,0.0,2020-04-10T16:22:39.452,Agree,Agree
8,2020-04-11T00:00:00.000,IA,1510,122.0,34,3.0,2020-04-10T16:22:39.452,Not agree,Not agree
9,2020-04-11T00:00:00.000,NM,1174,83.0,20,1.0,2020-04-10T16:22:39.452,N/A,Not agree
10,2020-04-11T00:00:00.000,ND,293,15.0,7,1.0,2020-04-10T16:22:39.452,Not agree,Not agree
11,2020-04-11T00:00:00.000,WA,10224,337.0,491,16.0,2020-04-10T16:22:39.452,N/A,N/A
12,2020-04-11T00:00:00.000,RMI,0,0.0,0,0.0,2020-04-10T16:22:39.452,Agree,Agree
13,2020-04-11T00:00:00.000,TN,4863,0.0,100,2.0,2020-04-10T16:22:39.452,Agree,Agree
14,2020-04-11T00:00:00.000,AS,0,0.0,0,0.0,2020-04-10T16:22:39.452,,
15,2020-04-11T00:00:00.000,MA,23918,3073.0,692,93.0,2020-04-10T16:22:39.452,Agree,Agree
16,2020-04-11T00:00:00.000,PA,21656,1676.0,494,78.0,2020-04-10T16:22:39.452,Agree,Not agree
17,2020-04-11T00:00:00.000,NYC,98308,5552.0,6367,547.0,2020-04-10T16:22:39.452,Agree,Agree
18,2020-04-11T00:00:00.000,OH,6250,372.0,247,16.0,2020-04-10T16:22:39.452,Agree,Agree
19,2020-04-11T00:00:00.000,AL,3262,254.0,60,2.0,2020-04-10T16:22:39.452,Agree,Agree
20,2020-04-11T00:00:00.000,VA,5077,568.0,130,9.0,2020-04-10T16:22:39.452,Agree,Agree
21,2020-04-11T00:00:00.000,MI,23853,1291.0,1391,113.0,2020-04-10T16:22:39.452,Agree,Agree
22,2020-04-11T00:00:00.000,MS,2642,173.0,93,11.0,2020-04-10T16:22:39.452,Agree,Agree
23,2020-04-11T00:00:00.000,WI,3221,153.0,137,9.0,2020-04-10T16:22:39.452,Agree,Agree
24,2020-04-11T00:00:00.000,IL,19180,1293.0,677,81.0,2020-04-10T16:22:39.452,Agree,Agree
25,2020-04-11T00:00:00.000,CA,20615,1143.0,609,68.0,2020-04-10T16:22:39.452,Not agree,Not agree
26,2020-04-11T00:00:00.000,TX,12561,890.0,254,28.0,2020-04-10T16:22:39.452,Not agree,Not agree
27,2020-04-11T00:00:00.000,PR,788,63.0,42,3.0,2020-04-10T16:22:39.452,Agree,Agree
28,2020-04-11T00:00:00.000,NJ,58151,3563.0,2187,255.0,2020-04-10T16:22:39.452,Not agree,Agree
29,2020-04-11T00:00:00.000,NC,4312,404.0,80,6.0,2020-04-10T16:22:39.452,Agree,Agree
30,2020-04-11T00:00:00.000,LA,20014,761.0,806,51.0,2020-04-10T16:22:39.452,Not agree,Agree
31,2020-04-11T00:00:00.000,OK,1868,74.0,94,6.0,2020-04-10T16:22:39.452,Agree,Agree
32,2020-04-11T00:00:00.000,NV,2700,116.0,112,10.0,2020-04-10T16:22:39.452,,
33,2020-04-11T00:00:00.000,ID,1407,11.0,27,2.0,2020-04-10T16:22:39.452,Agree,Agree
34,2020-04-11T00:00:00.000,GA,12261,943.0,432,12.0,2020-04-10T16:22:39.452,Not agree,Not agree
35,2020-04-11T00:00:00.000,IN,7435,528.0,350,50.0,2020-04-10T16:22:39.452,Not agree,Agree
36,2020-04-11T00:00:00.000,NY,82150,4022.0,2260,236.0,2020-04-10T16:22:39.452,Not agree,Not agree
37,2020-04-11T00:00:00.000,MD,7694,726.0,206,35.0,2020-04-10T16:22:39.452,N/A,Agree
38,2020-04-11T00:00:00.000,AR,1234,32.0,27,3.0,2020-04-10T16:22:39.452,Not agree,Not agree
39,2020-04-11T00:00:00.000,OR,1447,76.0,51,3.0,2020-04-10T16:22:39.452,Agree,Agree
40,2020-04-11T00:00:00.000,MN,1514,178.0,67,10.0,2020-04-10T16:22:39.452,N/A,Agree
41,2020-04-11T00:00:00.000,MO,4024,225.0,109,13.0,2020-04-10T16:22:39.452,Not agree,Not agree
42,2020-04-11T00:00:00.000,UT,2206,104.0,18,1.0,2020-04-10T16:22:39.452,Agree,Agree
43,2020-04-11T00:00:00.000,WV,591,17.0,6,1.0,2020-04-10T16:22:39.452,Agree,Not agree
44,2020-04-11T00:00:00.000,DE,1479,153.0,33,1.0,2020-04-10T16:22:39.452,Agree,Agree
45,2020-04-11T00:00:00.000,SD,626,90.0,6,0.0,2020-04-10T16:22:39.452,N/A,Agree
46,2020-04-11T00:00:00.000,RI,2349,334.0,56,7.0,2020-04-10T16:22:39.452,Not agree,N/A
47,2020-04-11T00:00:00.000,NH,929,44.0,23,1.0,2020-04-10T16:22:39.452,Not agree,Not agree
48,2020-04-11T00:00:00.000,DC,1778,118.0,47,9.0,2020-04-10T16:22:39.452,,
49,2020-04-11T00:00:00.000,KS,1279,38.0,56,4.0,2020-04-10T16:22:39.452,Agree,N/A
50,2020-04-11T00:00:00.000,ME,616,33.0,19,2.0,2020-04-10T16:22:39.452,Agree,N/A
51,2020-04-11T00:00:00.000,MT,377,12.0,6,0.0,2020-04-10T16:22:39.452,Agree,Agree
52,2020-04-11T00:00:00.000,HI,452,43.0,9,1.0,2020-04-10T16:22:39.452,Not agree,Not agree
53,2020-04-11T00:00:00.000,AK,257,11.0,8,1.0,2020-04-10T16:22:39.452,N/A,N/A
54,2020-04-11T00:00:00.000,GU,133,3.0,5,1.0,2020-04-10T16:22:39.452,Not agree,Not agree
55,2020-04-11T00:00:00.000,VT,711,32.0,25,1.0,2020-04-10T16:22:39.452,Not agree,Not agree
56,2020-04-11T00:00:00.000,VI,51,1.0,1,0.0,2020-04-10T16:22:39.452,,
57,2020-04-11T00:00:00.000,MP,11,0.0,2,0.0,2020-04-10T16:22:39.452,Agree,Agree
58,2020-04-11T00:00:00.000,FSM,0,0.0,0,0.0,2020-04-10T16:22:39.452,Agree,Agree
