,submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
0,2020-04-22T00:00:00.000,CO,10825,9878.0,947,457.0,115,507,491.0,16,22.0,2,2020-04-22T16:22:39.452,Agree,Agree
1,2020-04-22T00:00:00.000,FL,27791,,,664.0,0,927,,,60.0,0,2020-04-22T16:22:39.452,Not agree,Not agree
2,2020-04-22T00:00:00.000,AZ,5459,5459.0,0,208.0,0,229,229.0,0,21.0,0,2020-04-22T16:22:39.452,Agree,Agree
3,2020-04-22T00:00:00.000,SC,4761,4761.0,0,153.0,0,140,140.0,0,5.0,0,2020-04-22T16:22:39.452,Agree,Agree
4,2020-04-22T00:00:00.000,CT,22469,21302.0,1167,2109.0,-203,1544,1178.0,366,121.0,-5,2020-04-22T16:22:39.452,Agree,Agree
5,2020-04-22T00:00:00.000,NE,1813,,,91.0,0,42,,,4.0,0,2020-04-22T16:22:39.452,Not agree,Not agree
6,2020-04-22T00:00:00.000,KY,3373,3373.0,0,181.0,0,185,185.0,0,14.0,0,2020-04-22T16:22:39.452,Agree,Agree
7,2020-04-22T00:00:00.000,WY,447,326.0,121,6.0,2,6,6.0,0,0.0,0,2020-04-22T16:22:39.452,Agree,Agree
8,2020-04-22T00:00:00.000,IA,3748,,,107.0,0,90,,,7.0,0,2020-04-22T16:22:39.452,Not agree,Not agree
9,2020-04-22T00:00:00.000,NM,2210,,,138.0,0,71,,,6.0,0,2020-04-22T16:22:39.452,N/A,Not agree
10,2020-04-22T00:00:00.000,ND,679,,,35.0,0,14,,,1.0,0,2020-04-22T16:22:39.452,Not agree,Not agree
11,2020-04-22T00:00:00.000,WA,12494,,,212.0,0,692,,,10.0,0,2020-04-22T16:22:39.452,N/A,N/A
12,2020-04-22T00:00:00.000,RMI,0,0.0,0,0.0,0,0,0.0,0,0.0,0,2020-04-22T16:22:39.452,Agree,Agree
13,2020-04-22T00:00:00.000,TN,7572,7572.0,0,178.0,-8,165,165.0,0,8.0,0,2020-04-22T16:22:39.452,Agree,Agree
14,2020-04-22T00:00:00.000,AS,0,,,0.0,0,0,,,0.0,0,2020-04-22T16:22:39.452,,
15,2020-04-22T00:00:00.000,MA,42944,42944.0,0,1745.0,0,2182,2182.0,0,221.0,0,2020-04-22T16:22:39.452,Agree,Agree
16,2020-04-22T00:00:00.000,PA,35684,35045.0,639,1156.0,34,1622,,,58.0,-3,2020-04-22T16:22:39.452,Agree,Not agree
17,2020-04-22T00:00:00.000,NYC,138435,138435.0,0,0.0,0,14996,9944.0,5052,0.0,0,2020-04-22T16:22:39.452,Agree,Agree
18,2020-04-22T00:00:00.000,OH,14117,13609.0,508,392.0,33,610,584.0,26,53.0,7,2020-04-22T16:22:39.452,Agree,Agree
19,2020-04-22T00:00:00.000,AL,5831,5590.0,241,163.0,-1,187,186.0,1,7.0,0,2020-04-22T16:22:39.452,Agree,Agree
20,2020-04-22T00:00:00.000,VA,10998,10627.0,371,1368.0,192,372,370.0,2,48.0,-1,2020-04-22T16:22:39.452,Agree,Agree
21,2020-04-22T00:00:00.000,MI,33966,33966.0,0,999.0,0,2813,2813.0,0,113.0,0,2020-04-22T16:22:39.452,Agree,Agree
22,2020-04-22T00:00:00.000,MS,5153,5153.0,0,437.0,0,201,201.0,0,18.0,0,2020-04-22T16:22:39.452,Agree,Agree
23,2020-04-22T00:00:00.000,WI,4845,4845.0,0,225.0,0,246,246.0,0,4.0,0,2020-04-22T16:22:39.452,Agree,Agree
24,2020-04-22T00:00:00.000,IL,35108,35108.0,0,2049.0,0,1565,1565.0,0,97.0,0,2020-04-22T16:22:39.452,Agree,Agree
