,submission_date,state,tot_cases,new_case,tot_death,new_death,created_at,consent_cases,consent_deaths
0,2020-04-03T00:00:00.000,CO,4173,445.0,111,14.0,2020-04-03T16:22:39.452,Agree,Agree
1,2020-04-03T00:00:00.000,FL,9925,1231.0,170,26.0,2020-04-03T16:22:39.452,Not agree,Not agree
2,2020-04-03T00:00:00.000,AZ,1769,171.0,41,9.0,2020-04-03T16:22:39.452,Agree,Agree
3,2020-04-03T00:00:00.000,SC,1700,146.0,34,3.0,2020-04-03T16:22:39.452,Agree,Agree
4,2020-04-03T00:00:00.000,CT,4915,1091.0,132,20.0,2020-04-03T16:22:39.452,Agree,Agree
5,2020-04-03T00:00:00.000,NE,285,30.0,6,1.0,2020-04-03T16:22:39.452,Not agree,Not agree
6,2020-04-03T00:00:00.000,KY,831,61.0,37,6.0,2020-04-03T16:22:39.452,Agree,Agree
7,2020-04-03T00:00:00.000,WY,166,16.0,0,0.0,2020-04-03T16:22:39.452,Agree,Agree
8,2020-04-03T00:00:00.000,IA,699,85.0,11,0.0,2020-04-03T16:22:39.452,Not agree,Not agree
9,2020-04-03T00:00:00.000,NM,495,92.0,10,3.0,2020-04-03T16:22:39.452,N/A,Not agree
10,2020-04-03T00:00:00.000,ND,173,14.0,3,0.0,2020-04-03T16:22:39.452,Not agree,Not agree
11,2020-04-03T00:00:00.000,WA,6966,1283.0,284,23.0,2020-04-03T16:22:39.452,N/A,N/A
12,2020-04-03T00:00:00.000,RMI,0,0.0,0,0.0,2020-04-03T16:22:39.452,Agree,Agree
13,2020-04-03T00:00:00.000,TN,2880,35.0,36,4.0,2020-04-03T16:22:39.452,Agree,Agree
14,2020-04-03T00:00:00.000,AS,0,0.0,0,0.0,2020-04-03T16:22:39.452,,
15,2020-04-03T00:00:00.000,MA,10402,1436.0,192,38.0,2020-04-03T16:22:39.452,Agree,Agree
16,2020-04-03T00:00:00.000,PA,8421,1405.0,102,12.0,2020-04-03T16:22:39.452,Agree,Not agree
17,2020-04-03T00:00:00.000,NYC,56289,6582.0,1867,305.0,2020-04-03T16:22:39.452,Agree,Agree
18,2020-04-03T00:00:00.000,OH,3312,410.0,91,10.0,2020-04-03T16:22:39.452,Agree,Agree
19,2020-04-03T00:00:00.000,AL,1535,265.0,21,4.0,2020-04-03T16:22:39.452,Agree,Agree
20,2020-04-03T00:00:00.000,VA,2012,0.0,46,0.0,2020-04-03T16:22:39.452,Agree,Agree
21,2020-04-03T00:00:00.000,MI,12670,1879.0,478,61.0,2020-04-03T16:22:39.452,Agree,Agree
22,2020-04-03T00:00:00.000,MS,1358,0.0,29,0.0,2020-04-03T16:22:39.452,Agree,Agree
23,2020-04-03T00:00:00.000,WI,1916,186.0,37,6.0,2020-04-03T16:22:39.452,Agree,Agree
24,2020-04-03T00:00:00.000,IL,8904,1209.0,210,53.0,2020-04-03T16:22:39.452,Agree,Agree
