,submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
0,2020-05-12T00:00:00.000,CO,20091,18211.0,1880,356.0,38,1006,855.0,151,20.0,7,2020-05-13T15:26:08.000,Agree,Agree
1,2020-05-12T00:00:00.000,FL,41923,,,941.0,0,1779,,,44.0,0,2020-05-13T15:26:08.000,Not agree,Not agree
2,2020-05-12T00:00:00.000,AZ,11736,11736.0,0,356.0,0,562,562.0,0,20.0,0,2020-05-13T15:26:08.000,Agree,Agree
3,2020-05-12T00:00:00.000,SC,7927,7927.0,0,135.0,0,355,355.0,0,9.0,0,2020-05-13T15:26:08.000,Agree,Agree
4,2020-05-12T00:00:00.000,CT,34333,32461.0,1872,568.0,62,3041,2327.0,714,33.0,0,2020-05-13T15:26:08.000,Agree,Agree
5,2020-05-12T00:00:00.000,NE,8692,,,120.0,0,103,,,3.0,0,2020-05-13T15:26:08.000,Not agree,Not agree
6,2020-05-12T00:00:00.000,KY,6853,6853.0,0,176.0,0,321,321.0,0,10.0,0,2020-05-13T15:26:08.000,Agree,Agree
7,2020-05-12T00:00:00.000,WY,675,513.0,162,6.0,3,7,7.0,0,0.0,0,2020-05-13T15:26:08.000,Agree,Agree
8,2020-05-12T00:00:00.000,IA,12912,,,539.0,0,289,,,18.0,0,2020-05-13T15:26:08.000,Not agree,Not agree
9,2020-05-12T00:00:00.000,NM,5212,,,143.0,0,219,,,11.0,0,2020-05-13T15:26:08.000,N/A,Not agree
10,2020-05-12T00:00:00.000,ND,1571,,,53.0,0,38,,,2.0,0,2020-05-13T15:26:08.000,Not agree,Not agree
11,2020-05-12T00:00:00.000,WA,17330,,,208.0,0,962,,,17.0,0,2020-05-13T15:26:08.000,N/A,N/A
12,2020-05-12T00:00:00.000,RMI,0,0.0,0,0.0,0,0,0.0,0,0.0,0,2020-05-13T15:26:08.000,Agree,Agree
13,2020-05-12T00:00:00.000,TN,16190,16110.0,80,568.0,2,264,264.0,0,13.0,0,2020-05-13T15:26:08.000,Agree,Agree
14,2020-05-12T00:00:00.000,AS,0,,,0.0,0,0,,,0.0,0,2020-05-13T15:26:08.000,,
15,2020-05-12T00:00:00.000,MA,79332,79332.0,0,870.0,0,5141,5141.0,0,33.0,0,2020-05-13T15:26:08.000,Agree,Agree
16,2020-05-12T00:00:00.000,PA,57991,56871.0,1120,837.0,64,3806,,,75.0,1,2020-05-13T15:26:08.000,Agree,Not agree
17,2020-05-12T00:00:00.000,NYC,184319,184319.0,0,0.0,0,20237,15101.0,5136,0.0,0,2020-05-13T15:26:08.000,Agree,Agree
18,2020-05-12T00:00:00.000,OH,25250,23809.0,1441,473.0,64,1436,1303.0,133,79.0,12,2020-05-13T15:26:08.000,Agree,Agree
19,2020-05-12T00:00:00.000,AL,10665,10430.0,235,252.0,-1,433,432.0,1,9.0,0,2020-05-13T15:26:08.000,Agree,Agree
20,2020-05-12T00:00:00.000,VA,26746,25431.0,1315,946.0,116,927,899.0,28,36.0,1,2020-05-13T15:26:08.000,Agree,Agree
21,2020-05-12T00:00:00.000,MI,48021,48021.0,0,469.0,0,4674,4674.0,0,90.0,0,2020-05-13T15:26:08.000,Agree,Agree
22,2020-05-12T00:00:00.000,MS,10093,10093.0,0,185.0,0,466,466.0,0,9.0,0,2020-05-13T15:26:08.000,Agree,Agree
23,2020-05-12T00:00:00.000,WI,10611,10611.0,0,193.0,0,418,418.0,0,9.0,0,2020-05-13T15:26:08.000,Agree,Agree
24,2020-05-12T00:00:00.000,IL,83021,83021.0,0,4014.0,0,3601,3601.0,0,142.0,0,2020-05-13T15:26:08.000,Agree,Agree
25,2020-05-12T00:00:00.000,CA,69382,,,1443.0,0,2847,,,77.0,0,2020-05-13T15:26:08.000,Not agree,Not agree
26,2020-05-12T00:00:00.000,TX,41048,,,1179.0,0,1133,,,33.0,0,2020-05-13T15:26:08.000,Not agree,Not agree
27,2020-05-12T00:00:00.000,PR,2299,2299.0,0,43.0,0,114,58.0,56,1.0,0,2020-05-13T15:26:08.000,Agree,Agree
28,2020-05-12T00:00:00.000,NJ,140743,,,798.0,0,9508,9508.0,0,198.0,0,2020-05-13T15:26:08.000,Not agree,Agree
29,2020-05-12T00:00:00.000,NC,15346,15346.0,0,301.0,0,577,577.0,0,27.0,0,2020-05-13T15:26:08.000,Agree,Agree
30,2020-05-12T00:00:00.000,LA,32116,,,235.0,0,2347,2281.0,66,39.0,0,2020-05-13T15:26:08.000,Not agree,Agree
31,2020-05-12T00:00:00.000,OK,4439,4432.0,7,0.0,0,269,269.0,0,0.0,0,2020-05-13T15:26:08.000,Agree,Agree
32,2020-05-12T00:00:00.000,NV,6322,,,159.0,0,332,,,15.0,0,2020-05-13T15:26:08.000,,
33,2020-05-12T00:00:00.000,ID,2293,2099.0,194,33.0,7,69,51.0,18,-1.0,0,2020-05-13T15:26:08.000,Agree,Agree
34,2020-05-12T00:00:00.000,GA,34731,,,736.0,0,1464,,,22.0,0,2020-05-13T15:26:08.000,Not agree,Not agree
35,2020-05-12T00:00:00.000,IN,25127,,,500.0,0,1578,1444.0,134,38.0,5,2020-05-13T15:26:08.000,Not agree,Agree
36,2020-05-12T00:00:00.000,NY,152362,,,664.0,0,7045,,,98.0,0,2020-05-13T15:26:08.000,Not agree,Not agree
37,2020-05-12T00:00:00.000,MD,34812,,,751.0,0,1809,1694.0,115,53.0,2,2020-05-13T15:26:08.000,N/A,Agree
38,2020-05-12T00:00:00.000,AR,4164,,,121.0,0,95,,,1.0,0,2020-05-13T15:26:08.000,Not agree,Not agree
39,2020-05-12T00:00:00.000,OR,3358,3283.0,75,72.0,11,130,130.0,0,0.0,0,2020-05-13T15:26:08.000,Agree,Agree
40,2020-05-12T00:00:00.000,MN,12917,,,1118.0,0,646,638.0,8,55.0,8,2020-05-13T15:26:08.000,N/A,Agree
41,2020-05-12T00:00:00.000,MO,10006,,,88.0,0,524,,,36.0,0,2020-05-13T15:26:08.000,Not agree,Not agree
42,2020-05-12T00:00:00.000,UT,6548,6548.0,0,153.0,0,75,75.0,0,3.0,0,2020-05-13T15:26:08.000,Agree,Agree
43,2020-05-12T00:00:00.000,WV,1378,1378.0,0,9.0,0,58,,,1.0,0,2020-05-13T15:26:08.000,Agree,Not agree
44,2020-05-12T00:00:00.000,DE,6952,6597.0,355,211.0,103,247,236.0,11,10.0,0,2020-05-13T15:26:08.000,Agree,Agree
45,2020-05-12T00:00:00.000,SD,3663,,,49.0,0,39,39.0,0,5.0,0,2020-05-13T15:26:08.000,N/A,Agree
46,2020-05-12T00:00:00.000,RI,11614,,,164.0,0,444,,,14.0,0,2020-05-13T15:26:08.000,Not agree,N/A
47,2020-05-12T00:00:00.000,NH,3239,,,79.0,0,142,,,9.0,0,2020-05-13T15:26:08.000,Not agree,Not agree
48,2020-05-12T00:00:00.000,DC,6485,,,96.0,0,336,,,8.0,0,2020-05-13T15:26:08.000,,
49,2020-05-12T00:00:00.000,KS,7116,7116.0,0,0.0,0,158,,,0.0,0,2020-05-13T15:26:08.000,Agree,N/A
50,2020-05-12T00:00:00.000,ME,1515,1372.0,143,53.0,9,66,,,1.0,0,2020-05-13T15:26:08.000,Agree,N/A
51,2020-05-12T00:00:00.000,MT,459,459.0,0,0.0,0,16,16.0,0,0.0,0,2020-05-13T15:26:08.000,Agree,Agree
52,2020-05-12T00:00:00.000,HI,583,,,1.0,1,17,,,0.0,0,2020-05-13T15:26:08.000,Not agree,Not agree
53,2020-05-12T00:00:00.000,AK,383,,,2.0,0,10,,,0.0,0,2020-05-13T15:26:08.000,N/A,N/A
54,2020-05-12T00:00:00.000,GU,152,,,0.0,0,5,,,0.0,0,2020-05-13T15:26:08.000,Not agree,Not agree
55,2020-05-12T00:00:00.000,VT,927,,,1.0,0,53,,,0.0,0,2020-05-13T15:26:08.000,Not agree,Not agree
56,2020-05-12T00:00:00.000,VI,69,,,0.0,0,6,,,1.0,0,2020-05-13T15:26:08.000,,
57,2020-05-12T00:00:00.000,MP,19,19.0,0,0.0,0,2,2.0,0,0.0,0,2020-05-13T15:26:08.000,Agree,Agree
58,2020-05-12T00:00:00.000,FSM,0,0.0,0,0.0,0,0,0.0,0,0.0,0,2020-05-13T15:26:08.000,Agree,Agree
59,2020-05-12T00:00:00.000,PW,0,,,0.0,0,0,,,0.0,0,2020-05-13T15:26:08.000,,
