,submission_date,state,tot_cases,new_case,tot_death,new_death,created_at,consent_cases,consent_deaths
0,2020-03-11T00:00:00.000,CO,34,17.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
1,2020-03-11T00:00:00.000,FL,26,7.0,2,0.0,2020-03-26T16:22:39.452,Not agree,Not agree
2,2020-03-11T00:00:00.000,AZ,9,1.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
3,2020-03-11T00:00:00.000,SC,10,1.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
4,2020-03-11T00:00:00.000,CT,3,1.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
5,2020-03-11T00:00:00.000,NE,5,1.0,0,0.0,2020-03-26T16:22:39.452,Not agree,Not agree
6,2020-03-11T00:00:00.000,KY,4,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
7,2020-03-11T00:00:00.000,WY,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
8,2020-03-11T00:00:00.000,IA,14,1.0,0,0.0,2020-03-26T16:22:39.452,Not agree,Not agree
9,2020-03-11T00:00:00.000,NM,3,3.0,0,0.0,2020-03-26T16:22:39.452,N/A,Not agree
10,2020-03-11T00:00:00.000,ND,0,0.0,0,0.0,2020-03-26T16:22:39.452,Not agree,Not agree
11,2020-03-11T00:00:00.000,WA,366,99.0,29,5.0,2020-03-26T16:22:39.452,N/A,N/A
12,2020-03-11T00:00:00.000,RMI,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
13,2020-03-11T00:00:00.000,TN,9,2.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
14,2020-03-11T00:00:00.000,AS,0,0.0,0,0.0,2020-03-26T16:22:39.452,,
15,2020-03-11T00:00:00.000,MA,95,4.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
16,2020-03-11T00:00:00.000,PA,16,4.0,0,0.0,2020-03-26T16:22:39.452,Agree,Not agree
17,2020-03-11T00:00:00.000,NYC,53,17.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
18,2020-03-11T00:00:00.000,OH,3,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
19,2020-03-11T00:00:00.000,AL,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
20,2020-03-11T00:00:00.000,VA,15,7.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
21,2020-03-11T00:00:00.000,MI,2,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
22,2020-03-11T00:00:00.000,MS,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
23,2020-03-11T00:00:00.000,WI,5,2.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
24,2020-03-11T00:00:00.000,IL,27,8.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
25,2020-03-11T00:00:00.000,CA,175,23.0,3,1.0,2020-03-26T16:22:39.452,Not agree,Not agree
26,2020-03-11T00:00:00.000,TX,23,8.0,0,0.0,2020-03-26T16:22:39.452,Not agree,Not agree
