,submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
0,2020-08-23T00:00:00.000,CO,55133,51505.0,3628,250.0,3,1918,1573.0,345,0.0,0,2020-08-24T13:54:34.344,Agree,Agree
1,2020-08-23T00:00:00.000,FL,594287,,,3004.0,55,10325,,,51.0,0,2020-08-24T13:54:34.344,Not agree,Not agree
2,2020-08-23T00:00:00.000,AZ,198103,196521.0,1582,208.0,5,4771,4515.0,256,15.0,0,2020-08-24T13:54:34.344,Agree,Agree
3,2020-08-23T00:00:00.000,SC,111988,110658.0,1330,693.0,-3,2504,2380.0,124,11.0,3,2020-08-24T13:54:34.344,Agree,Agree
4,2020-08-23T00:00:00.000,CT,51519,49477.0,2042,0.0,0,4460,3574.0,886,0.0,0,2020-08-24T13:54:34.344,Agree,Agree
5,2020-08-23T00:00:00.000,NE,31889,,,109.0,0,378,,,2.0,0,2020-08-24T13:54:34.344,Not agree,Not agree
6,2020-08-23T00:00:00.000,KY,43529,40181.0,3348,463.0,37,881,875.0,6,9.0,0,2020-08-24T13:54:34.344,Agree,Agree
7,2020-08-23T00:00:00.000,WY,3579,3046.0,533,36.0,-1,37,37.0,0,0.0,0,2020-08-24T13:54:34.344,Agree,Agree
8,2020-08-23T00:00:00.000,IA,56275,,,540.0,0,1036,,,6.0,0,2020-08-24T13:54:34.344,Not agree,Not agree
9,2020-08-23T00:00:00.000,NM,24396,,,94.0,0,745,,,2.0,0,2020-08-24T13:54:34.344,N/A,Not agree
10,2020-08-23T00:00:00.000,ND,10000,,,124.0,0,137,,,1.0,0,2020-08-24T13:54:34.344,Not agree,Not agree
11,2020-08-23T00:00:00.000,WA,71012,,,417.0,0,1863,,,6.0,0,2020-08-24T13:54:34.344,N/A,N/A
12,2020-08-23T00:00:00.000,RMI,0,0.0,0,0.0,0,0,0.0,0,0.0,0,2020-08-24T13:54:34.344,Agree,Agree
13,2020-08-23T00:00:00.000,TN,143937,141000.0,2937,1854.0,38,1567,1527.0,40,4.0,0,2020-08-24T13:54:34.344,Agree,Agree
14,2020-08-23T00:00:00.000,AS,0,,,0.0,0,0,,,0.0,0,2020-08-24T13:54:34.344,,
15,2020-08-23T00:00:00.000,MA,125268,115850.0,9418,0.0,0,8921,8690.0,231,0.0,0,2020-08-24T13:54:34.344,Agree,Agree
16,2020-08-23T00:00:00.000,PA,129048,125407.0,3641,619.0,14,7578,,,2.0,0,2020-08-24T13:54:34.344,Agree,Not agree
17,2020-08-23T00:00:00.000,NYC,233268,228617.0,4651,184.0,-5,23662,19025.0,4637,4.0,-4,2020-08-24T13:54:34.344,Agree,Agree
18,2020-08-23T00:00:00.000,OH,114802,108735.0,6067,637.0,35,3978,3697.0,281,3.0,0,2020-08-24T13:54:34.344,Agree,Agree
19,2020-08-23T00:00:00.000,AL,115992,110094.0,5898,1460.0,932,2017,1944.0,73,6.0,4,2020-08-24T13:54:34.344,Agree,Agree
20,2020-08-23T00:00:00.000,VA,113630,108767.0,4863,1558.0,59,2471,2352.0,119,28.0,0,2020-08-24T13:54:34.344,Agree,Agree
21,2020-08-23T00:00:00.000,MI,106808,96792.0,10016,764.0,-4,6659,6393.0,266,4.0,0,2020-08-24T13:54:34.344,Agree,Agree
22,2020-08-23T00:00:00.000,MS,78405,75571.0,2834,511.0,116,2248,2147.0,101,8.0,0,2020-08-24T13:54:34.344,Agree,Agree
23,2020-08-23T00:00:00.000,WI,75205,70462.0,4743,479.0,26,1089,1081.0,8,0.0,0,2020-08-24T13:54:34.344,Agree,Agree
24,2020-08-23T00:00:00.000,IL,221595,220178.0,1417,1893.0,0,8089,7880.0,209,6.0,0,2020-08-24T13:54:34.344,Agree,Agree
25,2020-08-23T00:00:00.000,CA,663669,,,6777.0,0,12134,,,146.0,0,2020-08-24T13:54:34.344,Not agree,Not agree
26,2020-08-23T00:00:00.000,TX,577537,,,4398.0,0,11370,,,104.0,0,2020-08-24T13:54:34.344,Not agree,Not agree
27,2020-08-23T00:00:00.000,PR,30618,13922.0,16696,722.0,277,390,251.0,139,0.0,0,2020-08-24T13:54:34.344,Agree,Agree
28,2020-08-23T00:00:00.000,NJ,189494,,,258.0,0,15946,14117.0,1829,3.0,0,2020-08-24T13:54:34.344,Not agree,Agree
29,2020-08-23T00:00:00.000,NC,155113,155113.0,0,1472.0,0,2531,2531.0,0,10.0,0,2020-08-24T13:54:34.344,Agree,Agree
30,2020-08-23T00:00:00.000,LA,142943,,,1223.0,0,4746,4605.0,141,59.0,0,2020-08-24T13:54:34.344,Not agree,Agree
31,2020-08-23T00:00:00.000,OK,57686,53159.0,4527,573.0,11,726,726.0,0,1.0,0,2020-08-24T13:54:34.344,Agree,Agree
32,2020-08-23T00:00:00.000,NV,65866,,,532.0,0,1227,,,0.0,0,2020-08-24T13:54:34.344,,
33,2020-08-23T00:00:00.000,ID,29853,27815.0,2038,191.0,13,307,278.0,29,1.0,0,2020-08-24T13:54:34.344,Agree,Agree
34,2020-08-23T00:00:00.000,GA,253949,,,1727.0,0,5132,,,40.0,0,2020-08-24T13:54:34.344,Not agree,Not agree
35,2020-08-23T00:00:00.000,IN,85932,,,615.0,0,3220,3003.0,217,2.0,0,2020-08-24T13:54:34.344,Not agree,Agree
36,2020-08-23T00:00:00.000,NY,197617,,,293.0,0,8930,,,6.0,0,2020-08-24T13:54:34.344,Not agree,Not agree
37,2020-08-23T00:00:00.000,MD,104669,,,567.0,0,3694,3554.0,140,3.0,1,2020-08-24T13:54:34.344,N/A,Agree
38,2020-08-23T00:00:00.000,AR,56574,,,375.0,0,687,,,13.0,0,2020-08-24T13:54:34.344,Not agree,Not agree
39,2020-08-23T00:00:00.000,OR,24937,24937.0,0,227.0,0,417,417.0,0,0.0,0,2020-08-24T13:54:34.344,Agree,Agree
40,2020-08-23T00:00:00.000,MN,70298,,,714.0,0,1817,1771.0,46,4.0,0,2020-08-24T13:54:34.344,N/A,Agree
41,2020-08-23T00:00:00.000,MO,75075,,,818.0,0,1426,,,1.0,0,2020-08-24T13:54:34.344,Not agree,Not agree
42,2020-08-23T00:00:00.000,UT,49728,49315.0,413,312.0,-1,385,385.0,0,0.0,0,2020-08-24T13:54:34.344,Agree,Agree
43,2020-08-23T00:00:00.000,WV,9272,9097.0,175,87.0,0,178,,,2.0,0,2020-08-24T13:54:34.344,Agree,Not agree
