,submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
0,2020-10-02T00:00:00.000,CO,71898,66891.0,5007,680.0,31,2057,1696.0,361,3.0,3,2020-10-03T13:39:53.719,Agree,Agree
1,2020-10-02T00:00:00.000,FL,703212,,,2610.0,378,14554,,,110.0,8,2020-10-03T13:39:53.719,Not agree,Not agree
2,2020-10-02T00:00:00.000,AZ,219763,215087.0,4676,551.0,72,5693,5411.0,282,19.0,9,2020-10-03T13:39:53.719,Agree,Agree
3,2020-10-02T00:00:00.000,SC,149185,144366.0,4819,862.0,283,3409,3211.0,198,9.0,1,2020-10-03T13:39:53.719,Agree,Agree
4,2020-10-02T00:00:00.000,CT,58297,55862.0,2435,555.0,-1,4513,3614.0,899,2.0,1,2020-10-03T13:39:53.719,Agree,Agree
5,2020-10-02T00:00:00.000,NE,46977,,,792.0,0,493,,,0.0,0,2020-10-03T13:39:53.719,Not agree,Not agree
6,2020-10-02T00:00:00.000,KY,70727,61647.0,9080,999.0,227,1197,1185.0,12,6.0,1,2020-10-03T13:39:53.719,Agree,Agree
7,2020-10-02T00:00:00.000,WY,6214,5289.0,925,131.0,12,53,53.0,0,0.0,0,2020-10-03T13:39:53.719,Agree,Agree
8,2020-10-02T00:00:00.000,IA,91025,,,1016.0,89,1372,,,12.0,0,2020-10-03T13:39:53.719,Not agree,Not agree
9,2020-10-02T00:00:00.000,NM,30000,,,339.0,0,887,,,5.0,0,2020-10-03T13:39:53.719,N/A,Not agree
10,2020-10-02T00:00:00.000,ND,23134,,,440.0,0,271,,,7.0,0,2020-10-03T13:39:53.719,Not agree,Not agree
11,2020-10-02T00:00:00.000,WA,88810,,,694.0,0,2143,,,11.0,0,2020-10-03T13:39:53.719,N/A,N/A
12,2020-10-02T00:00:00.000,RMI,0,0.0,0,0.0,0,0,0.0,0,0.0,0,2020-10-03T13:39:53.719,Agree,Agree
13,2020-10-02T00:00:00.000,TN,198403,190388.0,8015,971.0,158,2515,2410.0,105,14.0,3,2020-10-03T13:39:53.719,Agree,Agree
14,2020-10-02T00:00:00.000,AS,0,,,0.0,0,0,,,0.0,0,2020-10-03T13:39:53.719,,
15,2020-10-02T00:00:00.000,MA,141110,131214.0,9896,753.0,0,9483,9275.0,208,10.0,0,2020-10-03T13:39:53.719,Agree,Agree
16,2020-10-02T00:00:00.000,PA,161284,155906.0,5378,1161.0,77,8179,,,19.0,-9,2020-10-03T13:39:53.719,Agree,Not agree
17,2020-10-02T00:00:00.000,NYC,246739,240873.0,5866,670.0,61,23844,19207.0,4637,-2.0,-3,2020-10-03T13:39:53.719,Agree,Agree
18,2020-10-02T00:00:00.000,OH,156809,147797.0,9012,1495.0,136,4905,4597.0,308,88.0,5,2020-10-03T13:39:53.719,Agree,Agree
19,2020-10-02T00:00:00.000,AL,156698,138989.0,17709,954.0,127,2550,2409.0,141,2.0,-2,2020-10-03T13:39:53.719,Agree,Agree
20,2020-10-02T00:00:00.000,VA,150803,142923.0,7880,1116.0,43,3270,3057.0,213,20.0,0,2020-10-03T13:39:53.719,Agree,Agree
21,2020-10-02T00:00:00.000,MI,139996,126358.0,13638,984.0,204,7110,6788.0,322,8.0,1,2020-10-03T13:39:53.719,Agree,Agree
22,2020-10-02T00:00:00.000,MS,100167,91952.0,8215,609.0,155,3011,2763.0,248,12.0,2,2020-10-03T13:39:53.719,Agree,Agree
23,2020-10-02T00:00:00.000,WI,134948,127906.0,7042,2825.0,80,1363,1353.0,10,5.0,0,2020-10-03T13:39:53.719,Agree,Agree
24,2020-10-02T00:00:00.000,IL,300385,297646.0,2739,2456.0,250,8992,8743.0,249,52.0,5,2020-10-03T13:39:53.719,Agree,Agree
25,2020-10-02T00:00:00.000,CA,817277,,,3590.0,0,15986,,,98.0,0,2020-10-03T13:39:53.719,Not agree,Not agree
26,2020-10-02T00:00:00.000,TX,756004,,,3503.0,0,15895,,,72.0,0,2020-10-03T13:39:53.719,Not agree,Not agree
27,2020-10-02T00:00:00.000,PR,50375,24804.0,25571,628.0,329,681,508.0,173,8.0,0,2020-10-03T13:39:53.719,Agree,Agree
28,2020-10-02T00:00:00.000,NJ,206629,,,740.0,0,16131,14344.0,1787,4.0,0,2020-10-03T13:39:53.719,Not agree,Agree
29,2020-10-02T00:00:00.000,NC,214684,209397.0,5287,1775.0,167,3608,3579.0,29,29.0,1,2020-10-03T13:39:53.719,Agree,Agree
30,2020-10-02T00:00:00.000,LA,168826,,,817.0,0,5545,5355.0,190,26.0,0,2020-10-03T13:39:53.719,Not agree,Agree
31,2020-10-02T00:00:00.000,OK,95816,85280.0,10536,1197.0,152,1050,1032.0,18,9.0,0,2020-10-03T13:39:53.719,Agree,Agree
32,2020-10-02T00:00:00.000,NV,81286,,,771.0,-1,1651,,,6.0,0,2020-10-03T13:39:53.719,,
33,2020-10-02T00:00:00.000,ID,43238,39137.0,4101,677.0,124,474,435.0,39,2.0,0,2020-10-03T13:39:53.719,Agree,Agree
34,2020-10-02T00:00:00.000,GA,320634,,,1300.0,0,7106,,,43.0,0,2020-10-03T13:39:53.719,Not agree,Not agree
35,2020-10-02T00:00:00.000,IN,122640,,,1464.0,0,3656,3429.0,227,11.0,0,2020-10-03T13:39:53.719,Not agree,Agree
36,2020-10-02T00:00:00.000,NY,216456,,,999.0,0,9050,,,4.0,0,2020-10-03T13:39:53.719,Not agree,Not agree
37,2020-10-02T00:00:00.000,MD,126819,,,597.0,0,3957,3813.0,144,7.0,0,2020-10-03T13:39:53.719,N/A,Agree
38,2020-10-02T00:00:00.000,AR,85779,,,958.0,180,1391,,,7.0,0,2020-10-03T13:39:53.719,Not agree,Not agree
39,2020-10-02T00:00:00.000,OR,34163,32502.0,1661,301.0,0,563,548.0,15,3.0,0,2020-10-03T13:39:53.719,Agree,Agree
40,2020-10-02T00:00:00.000,MN,101366,,,1166.0,0,2112,2059.0,53,10.0,0,2020-10-03T13:39:53.719,N/A,Agree
41,2020-10-02T00:00:00.000,MO,129397,,,1485.0,0,2144,,,16.0,0,2020-10-03T13:39:53.719,Not agree,Not agree
42,2020-10-02T00:00:00.000,UT,75157,75157.0,0,1107.0,0,474,470.0,4,15.0,1,2020-10-03T13:39:53.719,Agree,Agree
43,2020-10-02T00:00:00.000,WV,16307,15834.0,473,283.0,8,355,,,1.0,-1,2020-10-03T13:39:53.719,Agree,Not agree
44,2020-10-02T00:00:00.000,DE,21125,20018.0,1107,188.0,9,645,565.0,80,3.0,0,2020-10-03T13:39:53.719,Agree,Agree
45,2020-10-02T00:00:00.000,SD,23522,,,386.0,0,237,235.0,2,1.0,0,2020-10-03T13:39:53.719,N/A,Agree
46,2020-10-02T00:00:00.000,RI,25076,,,162.0,0,1118,,,1.0,0,2020-10-03T13:39:53.719,Not agree,N/A
47,2020-10-02T00:00:00.000,NH,8534,,,217.0,139,442,,,1.0,1,2020-10-03T13:39:53.719,Not agree,Not agree
48,2020-10-02T00:00:00.000,DC,15423,,,65.0,0,629,,,1.0,0,2020-10-03T13:39:53.719,,
49,2020-10-02T00:00:00.000,KS,61111,57762.0,3349,1362.0,221,698,,,20.0,0,2020-10-03T13:39:53.719,Agree,N/A
50,2020-10-02T00:00:00.000,ME,5468,4900.0,568,0.0,0,142,,,0.0,0,2020-10-03T13:39:53.719,Agree,N/A
51,2020-10-02T00:00:00.000,MT,14283,14283.0,0,459.0,0,186,186.0,0,3.0,0,2020-10-03T13:39:53.719,Agree,Agree
52,2020-10-02T00:00:00.000,HI,12788,,,94.0,8,142,,,3.0,0,2020-10-03T13:39:53.719,Not agree,Not agree
53,2020-10-02T00:00:00.000,AK,8074,,,126.0,0,57,,,0.0,0,2020-10-03T13:39:53.719,N/A,N/A
54,2020-10-02T00:00:00.000,GU,2617,,,67.0,0,49,,,0.0,0,2020-10-03T13:39:53.719,Not agree,Not agree
55,2020-10-02T00:00:00.000,VT,1768,,,13.0,0,58,,,0.0,0,2020-10-03T13:39:53.719,Not agree,Not agree
56,2020-10-02T00:00:00.000,VI,1326,,,0.0,0,20,,,0.0,0,2020-10-03T13:39:53.719,,
57,2020-10-02T00:00:00.000,MP,73,73.0,0,0.0,0,2,2.0,0,0.0,0,2020-10-03T13:39:53.719,Agree,Agree
58,2020-10-02T00:00:00.000,FSM,0,0.0,0,0.0,0,0,0.0,0,0.0,0,2020-10-03T13:39:53.719,Agree,Agree
59,2020-10-02T00:00:00.000,PW,0,,,0.0,0,0,,,0.0,0,2020-10-03T13:39:53.719,,
