,submission_date,state,tot_cases,new_case,tot_death,new_death,created_at,consent_cases,consent_deaths
0,2020-04-09T00:00:00.000,CO,6202,547.0,226,33.0,2020-04-08T16:22:39.452,Agree,Agree
1,2020-04-09T00:00:00.000,FL,16323,1089.0,371,48.0,2020-04-08T16:22:39.452,Not agree,Not agree
2,2020-04-09T00:00:00.000,AZ,3018,292.0,89,9.0,2020-04-08T16:22:39.452,Agree,Agree
3,2020-04-09T00:00:00.000,SC,2792,240.0,67,4.0,2020-04-08T16:22:39.452,Agree,Agree
4,2020-04-09T00:00:00.000,CT,9784,1003.0,380,45.0,2020-04-08T16:22:39.452,Agree,Agree
5,2020-04-09T00:00:00.000,NE,577,54.0,15,1.0,2020-04-08T16:22:39.452,Not agree,Not agree
6,2020-04-09T00:00:00.000,KY,1452,106.0,79,6.0,2020-04-08T16:22:39.452,Agree,Agree
7,2020-04-09T00:00:00.000,WY,239,9.0,0,0.0,2020-04-08T16:22:39.452,Agree,Agree
8,2020-04-09T00:00:00.000,IA,1270,125.0,29,2.0,2020-04-08T16:22:39.452,Not agree,Not agree
9,2020-04-09T00:00:00.000,NM,989,124.0,17,1.0,2020-04-08T16:22:39.452,N/A,Not agree
10,2020-04-09T00:00:00.000,ND,269,18.0,5,1.0,2020-04-08T16:22:39.452,Not agree,Not agree
11,2020-04-09T00:00:00.000,WA,9608,511.0,445,25.0,2020-04-08T16:22:39.452,N/A,N/A
12,2020-04-09T00:00:00.000,RMI,0,0.0,0,0.0,2020-04-08T16:22:39.452,Agree,Agree
13,2020-04-09T00:00:00.000,TN,4635,273.0,94,15.0,2020-04-08T16:22:39.452,Agree,Agree
14,2020-04-09T00:00:00.000,AS,0,0.0,0,0.0,2020-04-08T16:22:39.452,,
15,2020-04-09T00:00:00.000,MA,18941,2374.0,503,70.0,2020-04-08T16:22:39.452,Agree,Agree
16,2020-04-09T00:00:00.000,PA,18228,1989.0,338,28.0,2020-04-08T16:22:39.452,Agree,Not agree
17,2020-04-09T00:00:00.000,NYC,84163,2360.0,5664,969.0,2020-04-08T16:22:39.452,Agree,Agree
18,2020-04-09T00:00:00.000,OH,5512,364.0,213,20.0,2020-04-08T16:22:39.452,Agree,Agree
19,2020-04-09T00:00:00.000,AL,2838,339.0,48,0.0,2020-04-08T16:22:39.452,Agree,Agree
20,2020-04-09T00:00:00.000,VA,4509,467.0,121,12.0,2020-04-08T16:22:39.452,Agree,Agree
21,2020-04-09T00:00:00.000,MI,21504,1158.0,1076,117.0,2020-04-08T16:22:39.452,Agree,Agree
22,2020-04-09T00:00:00.000,MS,2469,209.0,82,6.0,2020-04-08T16:22:39.452,Agree,Agree
23,2020-04-09T00:00:00.000,WI,2885,129.0,111,12.0,2020-04-08T16:22:39.452,Agree,Agree
24,2020-04-09T00:00:00.000,IL,16422,1344.0,528,66.0,2020-04-08T16:22:39.452,Agree,Agree
25,2020-04-09T00:00:00.000,CA,18309,1352.0,492,50.0,2020-04-08T16:22:39.452,Not agree,Not agree
26,2020-04-09T00:00:00.000,TX,10230,877.0,199,22.0,2020-04-08T16:22:39.452,Not agree,Not agree
27,2020-04-09T00:00:00.000,PR,683,63.0,33,9.0,2020-04-08T16:22:39.452,Agree,Agree
28,2020-04-09T00:00:00.000,NJ,51027,3590.0,1700,196.0,2020-04-08T16:22:39.452,Not agree,Agree
29,2020-04-09T00:00:00.000,NC,3651,0.0,65,0.0,2020-04-08T16:22:39.452,Agree,Agree
30,2020-04-09T00:00:00.000,LA,18283,1253.0,702,50.0,2020-04-08T16:22:39.452,Not agree,Agree
31,2020-04-09T00:00:00.000,OK,1684,160.0,80,1.0,2020-04-08T16:22:39.452,Agree,Agree
32,2020-04-09T00:00:00.000,NV,2456,138.0,85,5.0,2020-04-08T16:22:39.452,,
33,2020-04-09T00:00:00.000,ID,1353,121.0,24,6.0,2020-04-08T16:22:39.452,Agree,Agree
34,2020-04-09T00:00:00.000,GA,11318,872.0,413,42.0,2020-04-08T16:22:39.452,Not agree,Not agree
35,2020-04-09T00:00:00.000,IN,6351,408.0,245,42.0,2020-04-08T16:22:39.452,Not agree,Agree
36,2020-04-09T00:00:00.000,NY,72910,5397.0,1787,242.0,2020-04-08T16:22:39.452,Not agree,Not agree
37,2020-04-09T00:00:00.000,MD,6968,783.0,171,33.0,2020-04-08T16:22:39.452,N/A,Agree
38,2020-04-09T00:00:00.000,AR,1127,56.0,21,3.0,2020-04-08T16:22:39.452,Not agree,Not agree
39,2020-04-09T00:00:00.000,OR,1321,82.0,44,6.0,2020-04-08T16:22:39.452,Agree,Agree
40,2020-04-09T00:00:00.000,MN,1336,94.0,57,7.0,2020-04-08T16:22:39.452,N/A,Agree
41,2020-04-09T00:00:00.000,MO,3539,212.0,77,19.0,2020-04-08T16:22:39.452,Not agree,Not agree
42,2020-04-09T00:00:00.000,UT,2061,145.0,15,2.0,2020-04-08T16:22:39.452,Agree,Agree
43,2020-04-09T00:00:00.000,WV,523,111.0,5,1.0,2020-04-08T16:22:39.452,Agree,Not agree
44,2020-04-09T00:00:00.000,DE,1209,93.0,23,4.0,2020-04-08T16:22:39.452,Agree,Agree
45,2020-04-09T00:00:00.000,SD,447,54.0,6,0.0,2020-04-08T16:22:39.452,N/A,Agree
46,2020-04-09T00:00:00.000,RI,1939,489.0,47,12.0,2020-04-08T16:22:39.452,Not agree,N/A
47,2020-04-09T00:00:00.000,NH,819,31.0,21,3.0,2020-04-08T16:22:39.452,Not agree,Not agree
48,2020-04-09T00:00:00.000,DC,1523,83.0,32,5.0,2020-04-08T16:22:39.452,,
49,2020-04-09T00:00:00.000,KS,1106,30.0,44,5.0,2020-04-08T16:22:39.452,Agree,N/A
50,2020-04-09T00:00:00.000,ME,560,23.0,16,2.0,2020-04-08T16:22:39.452,Agree,N/A
51,2020-04-09T00:00:00.000,MT,365,13.0,6,0.0,2020-04-08T16:22:39.452,Agree,Agree
52,2020-04-09T00:00:00.000,HI,386,9.0,6,1.0,2020-04-08T16:22:39.452,Not agree,Not agree
53,2020-04-09T00:00:00.000,AK,235,9.0,7,0.0,2020-04-08T16:22:39.452,N/A,N/A
54,2020-04-09T00:00:00.000,GU,128,5.0,4,0.0,2020-04-08T16:22:39.452,Not agree,Not agree
55,2020-04-09T00:00:00.000,VT,628,23.0,23,0.0,2020-04-08T16:22:39.452,Not agree,Not agree
56,2020-04-09T00:00:00.000,VI,50,5.0,1,0.0,2020-04-08T16:22:39.452,,
57,2020-04-09T00:00:00.000,MP,11,0.0,2,0.0,2020-04-08T16:22:39.452,Agree,Agree
58,2020-04-09T00:00:00.000,FSM,0,0.0,0,0.0,2020-04-08T16:22:39.452,Agree,Agree
59,2020-04-09T00:00:00.000,PW,0,0.0,0,0.0,2020-04-08T16:22:39.452,,
