,submission_date,state,tot_cases,new_case,tot_death,new_death,created_at,consent_cases,consent_deaths
0,2020-04-10T00:00:00.000,CO,6365,163.0,250,24.0,2020-04-09T16:22:39.452,Agree,Agree
1,2020-04-10T00:00:00.000,FL,17448,1125.0,419,48.0,2020-04-09T16:22:39.452,Not agree,Not agree
2,2020-04-10T00:00:00.000,AZ,3112,94.0,97,8.0,2020-04-09T16:22:39.452,Agree,Agree
3,2020-04-10T00:00:00.000,SC,3065,273.0,72,5.0,2020-04-09T16:22:39.452,Agree,Agree
4,2020-04-10T00:00:00.000,CT,10131,347.0,444,64.0,2020-04-09T16:22:39.452,Agree,Agree
5,2020-04-10T00:00:00.000,NE,648,71.0,17,2.0,2020-04-09T16:22:39.452,Not agree,Not agree
6,2020-04-10T00:00:00.000,KY,1693,241.0,90,11.0,2020-04-09T16:22:39.452,Agree,Agree
7,2020-04-10T00:00:00.000,WY,253,14.0,0,0.0,2020-04-09T16:22:39.452,Agree,Agree
8,2020-04-10T00:00:00.000,IA,1388,118.0,31,2.0,2020-04-09T16:22:39.452,Not agree,Not agree
9,2020-04-10T00:00:00.000,NM,1091,102.0,19,2.0,2020-04-09T16:22:39.452,N/A,Not agree
10,2020-04-10T00:00:00.000,ND,278,9.0,6,1.0,2020-04-09T16:22:39.452,Not agree,Not agree
11,2020-04-10T00:00:00.000,WA,9887,279.0,475,30.0,2020-04-09T16:22:39.452,N/A,N/A
12,2020-04-10T00:00:00.000,RMI,0,0.0,0,0.0,2020-04-09T16:22:39.452,Agree,Agree
13,2020-04-10T00:00:00.000,TN,4863,228.0,98,4.0,2020-04-09T16:22:39.452,Agree,Agree
14,2020-04-10T00:00:00.000,AS,0,0.0,0,0.0,2020-04-09T16:22:39.452,,
15,2020-04-10T00:00:00.000,MA,20845,1904.0,599,96.0,2020-04-09T16:22:39.452,Agree,Agree
16,2020-04-10T00:00:00.000,PA,19980,1752.0,416,78.0,2020-04-09T16:22:39.452,Agree,Not agree
17,2020-04-10T00:00:00.000,NYC,92756,8593.0,5820,156.0,2020-04-09T16:22:39.452,Agree,Agree
18,2020-04-10T00:00:00.000,OH,5878,366.0,231,18.0,2020-04-09T16:22:39.452,Agree,Agree
19,2020-04-10T00:00:00.000,AL,3008,170.0,58,10.0,2020-04-09T16:22:39.452,Agree,Agree
20,2020-04-10T00:00:00.000,VA,4509,0.0,121,0.0,2020-04-09T16:22:39.452,Agree,Agree
21,2020-04-10T00:00:00.000,MI,22562,1058.0,1278,202.0,2020-04-09T16:22:39.452,Agree,Agree
22,2020-04-10T00:00:00.000,MS,2469,0.0,82,0.0,2020-04-09T16:22:39.452,Agree,Agree
23,2020-04-10T00:00:00.000,WI,3068,183.0,128,17.0,2020-04-09T16:22:39.452,Agree,Agree
24,2020-04-10T00:00:00.000,IL,17887,1465.0,596,68.0,2020-04-09T16:22:39.452,Agree,Agree
25,2020-04-10T00:00:00.000,CA,19472,1163.0,541,49.0,2020-04-09T16:22:39.452,Not agree,Not agree
26,2020-04-10T00:00:00.000,TX,11671,1441.0,226,27.0,2020-04-09T16:22:39.452,Not agree,Not agree
27,2020-04-10T00:00:00.000,PR,725,42.0,39,6.0,2020-04-09T16:22:39.452,Agree,Agree
28,2020-04-10T00:00:00.000,NJ,54588,3561.0,1932,232.0,2020-04-09T16:22:39.452,Not agree,Agree
29,2020-04-10T00:00:00.000,NC,3908,257.0,74,9.0,2020-04-09T16:22:39.452,Agree,Agree
30,2020-04-10T00:00:00.000,LA,19253,970.0,755,53.0,2020-04-09T16:22:39.452,Not agree,Agree
31,2020-04-10T00:00:00.000,OK,1794,110.0,88,8.0,2020-04-09T16:22:39.452,Agree,Agree
32,2020-04-10T00:00:00.000,NV,2584,128.0,102,17.0,2020-04-09T16:22:39.452,,
33,2020-04-10T00:00:00.000,ID,1396,43.0,25,1.0,2020-04-09T16:22:39.452,Agree,Agree
34,2020-04-10T00:00:00.000,GA,11318,0.0,420,7.0,2020-04-09T16:22:39.452,Not agree,Not agree
35,2020-04-10T00:00:00.000,IN,6907,556.0,300,55.0,2020-04-09T16:22:39.452,Not agree,Agree
36,2020-04-10T00:00:00.000,NY,78128,5218.0,2024,237.0,2020-04-09T16:22:39.452,Not agree,Not agree
37,2020-04-10T00:00:00.000,MD,6968,0.0,171,0.0,2020-04-09T16:22:39.452,N/A,Agree
38,2020-04-10T00:00:00.000,AR,1202,75.0,24,3.0,2020-04-09T16:22:39.452,Not agree,Not agree
39,2020-04-10T00:00:00.000,OR,1371,50.0,48,4.0,2020-04-09T16:22:39.452,Agree,Agree
40,2020-04-10T00:00:00.000,MN,1336,0.0,57,0.0,2020-04-09T16:22:39.452,N/A,Agree
41,2020-04-10T00:00:00.000,MO,3799,260.0,96,19.0,2020-04-09T16:22:39.452,Not agree,Not agree
