,submission_date,state,tot_cases,new_case,tot_death,new_death,created_at,consent_cases,consent_deaths
0,2020-03-09T00:00:00.000,CO,12,4.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
1,2020-03-09T00:00:00.000,FL,19,13.0,2,2.0,2020-03-26T16:22:39.452,Not agree,Not agree
2,2020-03-09T00:00:00.000,AZ,6,1.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
3,2020-03-09T00:00:00.000,SC,7,1.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
4,2020-03-09T00:00:00.000,CT,1,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
5,2020-03-09T00:00:00.000,NE,4,2.0,0,0.0,2020-03-26T16:22:39.452,Not agree,Not agree
6,2020-03-09T00:00:00.000,KY,1,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
7,2020-03-09T00:00:00.000,WY,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
8,2020-03-09T00:00:00.000,IA,8,5.0,0,0.0,2020-03-26T16:22:39.452,Not agree,Not agree
9,2020-03-09T00:00:00.000,NM,0,0.0,0,0.0,2020-03-26T16:22:39.452,N/A,Not agree
10,2020-03-09T00:00:00.000,ND,0,0.0,0,0.0,2020-03-26T16:22:39.452,Not agree,Not agree
11,2020-03-09T00:00:00.000,WA,162,26.0,21,3.0,2020-03-26T16:22:39.452,N/A,N/A
12,2020-03-09T00:00:00.000,RMI,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
13,2020-03-09T00:00:00.000,TN,1,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
14,2020-03-09T00:00:00.000,AS,0,0.0,0,0.0,2020-03-26T16:22:39.452,,
15,2020-03-09T00:00:00.000,MA,28,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
16,2020-03-09T00:00:00.000,PA,10,4.0,0,0.0,2020-03-26T16:22:39.452,Agree,Not agree
17,2020-03-09T00:00:00.000,NYC,17,5.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
18,2020-03-09T00:00:00.000,OH,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
19,2020-03-09T00:00:00.000,AL,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
20,2020-03-09T00:00:00.000,VA,5,3.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
21,2020-03-09T00:00:00.000,MI,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
22,2020-03-09T00:00:00.000,MS,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
23,2020-03-09T00:00:00.000,WI,1,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
24,2020-03-09T00:00:00.000,IL,11,4.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
25,2020-03-09T00:00:00.000,CA,135,25.0,2,1.0,2020-03-26T16:22:39.452,Not agree,Not agree
26,2020-03-09T00:00:00.000,TX,13,7.0,0,0.0,2020-03-26T16:22:39.452,Not agree,Not agree
27,2020-03-09T00:00:00.000,PR,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
28,2020-03-09T00:00:00.000,NJ,8,2.0,0,0.0,2020-03-26T16:22:39.452,Not agree,Agree
29,2020-03-09T00:00:00.000,NC,7,5.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
30,2020-03-09T00:00:00.000,LA,1,1.0,0,0.0,2020-03-26T16:22:39.452,Not agree,Agree
31,2020-03-09T00:00:00.000,OK,1,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
32,2020-03-09T00:00:00.000,NV,4,1.0,0,0.0,2020-03-26T16:22:39.452,,
33,2020-03-09T00:00:00.000,ID,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
34,2020-03-09T00:00:00.000,GA,18,11.0,0,0.0,2020-03-26T16:22:39.452,Not agree,Not agree
35,2020-03-09T00:00:00.000,IN,3,1.0,0,0.0,2020-03-26T16:22:39.452,Not agree,Agree
36,2020-03-09T00:00:00.000,NY,125,97.0,0,0.0,2020-03-26T16:22:39.452,Not agree,Not agree
37,2020-03-09T00:00:00.000,MD,9,6.0,0,0.0,2020-03-26T16:22:39.452,N/A,Agree
38,2020-03-09T00:00:00.000,AR,0,0.0,0,0.0,2020-03-26T16:22:39.452,Not agree,Not agree
39,2020-03-09T00:00:00.000,OR,14,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
40,2020-03-09T00:00:00.000,MN,2,0.0,0,0.0,2020-03-26T16:22:39.452,N/A,Agree
41,2020-03-09T00:00:00.000,MO,1,0.0,0,0.0,2020-03-26T16:22:39.452,Not agree,Not agree
42,2020-03-09T00:00:00.000,UT,1,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
43,2020-03-09T00:00:00.000,WV,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Not agree
44,2020-03-09T00:00:00.000,DE,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
45,2020-03-09T00:00:00.000,SD,0,0.0,0,0.0,2020-03-26T16:22:39.452,N/A,Agree
46,2020-03-09T00:00:00.000,RI,3,0.0,0,0.0,2020-03-26T16:22:39.452,Not agree,N/A
47,2020-03-09T00:00:00.000,NH,4,0.0,0,0.0,2020-03-26T16:22:39.452,Not agree,Not agree
48,2020-03-09T00:00:00.000,DC,2,1.0,0,0.0,2020-03-26T16:22:39.452,,
49,2020-03-09T00:00:00.000,KS,1,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,N/A
50,2020-03-09T00:00:00.000,ME,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,N/A
51,2020-03-09T00:00:00.000,MT,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
52,2020-03-09T00:00:00.000,HI,1,0.0,0,0.0,2020-03-26T16:22:39.452,Not agree,Not agree
53,2020-03-09T00:00:00.000,AK,0,0.0,0,0.0,2020-03-26T16:22:39.452,N/A,N/A
54,2020-03-09T00:00:00.000,GU,0,0.0,0,0.0,2020-03-26T16:22:39.452,Not agree,Not agree
55,2020-03-09T00:00:00.000,VT,1,0.0,0,0.0,2020-03-26T16:22:39.452,Not agree,Not agree
56,2020-03-09T00:00:00.000,VI,0,0.0,0,0.0,2020-03-26T16:22:39.452,,
57,2020-03-09T00:00:00.000,MP,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
58,2020-03-09T00:00:00.000,FSM,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
59,2020-03-09T00:00:00.000,PW,0,0.0,0,0.0,2020-03-26T16:22:39.452,,
