,submission_date,state,tot_cases,new_case,tot_death,new_death,created_at,consent_cases,consent_deaths
0,2020-03-20T00:00:00.000,CO,363,86.0,4,2.0,2020-03-26T16:22:39.452,Agree,Agree
1,2020-03-20T00:00:00.000,FL,510,117.0,11,2.0,2020-03-26T16:22:39.452,Not agree,Not agree
2,2020-03-20T00:00:00.000,AZ,63,19.0,1,1.0,2020-03-26T16:22:39.452,Agree,Agree
3,2020-03-20T00:00:00.000,SC,125,44.0,3,2.0,2020-03-26T16:22:39.452,Agree,Agree
4,2020-03-20T00:00:00.000,CT,194,35.0,4,1.0,2020-03-26T16:22:39.452,Agree,Agree
5,2020-03-20T00:00:00.000,NE,38,11.0,0,0.0,2020-03-26T16:22:39.452,Not agree,Not agree
6,2020-03-20T00:00:00.000,KY,48,5.0,2,0.0,2020-03-26T16:22:39.452,Agree,Agree
7,2020-03-20T00:00:00.000,WY,22,4.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
8,2020-03-20T00:00:00.000,IA,45,1.0,0,0.0,2020-03-26T16:22:39.452,Not agree,Not agree
9,2020-03-20T00:00:00.000,NM,43,8.0,0,0.0,2020-03-26T16:22:39.452,N/A,Not agree
10,2020-03-20T00:00:00.000,ND,26,7.0,0,0.0,2020-03-26T16:22:39.452,Not agree,Not agree
11,2020-03-20T00:00:00.000,WA,1524,148.0,83,9.0,2020-03-26T16:22:39.452,N/A,N/A
12,2020-03-20T00:00:00.000,RMI,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
13,2020-03-20T00:00:00.000,TN,228,74.0,1,1.0,2020-03-26T16:22:39.452,Agree,Agree
14,2020-03-20T00:00:00.000,AS,0,0.0,0,0.0,2020-03-26T16:22:39.452,,
15,2020-03-20T00:00:00.000,MA,413,85.0,1,1.0,2020-03-26T16:22:39.452,Agree,Agree
16,2020-03-20T00:00:00.000,PA,269,84.0,1,0.0,2020-03-26T16:22:39.452,Agree,Not agree
17,2020-03-20T00:00:00.000,NYC,5151,0.0,29,0.0,2020-03-26T16:22:39.452,Agree,Agree
18,2020-03-20T00:00:00.000,OH,169,50.0,1,1.0,2020-03-26T16:22:39.452,Agree,Agree
19,2020-03-20T00:00:00.000,AL,106,28.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
20,2020-03-20T00:00:00.000,VA,114,0.0,2,0.0,2020-03-26T16:22:39.452,Agree,Agree
21,2020-03-20T00:00:00.000,MI,549,215.0,3,2.0,2020-03-26T16:22:39.452,Agree,Agree
22,2020-03-20T00:00:00.000,MS,80,0.0,1,0.0,2020-03-26T16:22:39.452,Agree,Agree
23,2020-03-20T00:00:00.000,WI,206,51.0,3,3.0,2020-03-26T16:22:39.452,Agree,Agree
24,2020-03-20T00:00:00.000,IL,585,163.0,5,1.0,2020-03-26T16:22:39.452,Agree,Agree
25,2020-03-20T00:00:00.000,CA,1304,322.0,24,6.0,2020-03-26T16:22:39.452,Not agree,Not agree
26,2020-03-20T00:00:00.000,TX,401,258.0,5,2.0,2020-03-26T16:22:39.452,Not agree,Not agree
27,2020-03-20T00:00:00.000,PR,14,12.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
28,2020-03-20T00:00:00.000,NJ,890,148.0,11,2.0,2020-03-26T16:22:39.452,Not agree,Agree
29,2020-03-20T00:00:00.000,NC,164,27.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
30,2020-03-20T00:00:00.000,LA,537,145.0,14,4.0,2020-03-26T16:22:39.452,Not agree,Agree
31,2020-03-20T00:00:00.000,OK,49,0.0,1,0.0,2020-03-26T16:22:39.452,Agree,Agree
