,submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
0,2020-04-23T00:00:00.000,CO,11182,10208.0,974,357.0,27,551,526.0,25,44.0,9,2020-05-25T15:38:40.000,Agree,Agree
1,2020-04-23T00:00:00.000,FL,28843,,,1052.0,0,987,,,60.0,0,2020-05-25T15:38:40.000,Not agree,Not agree
2,2020-04-23T00:00:00.000,AZ,5769,5769.0,0,310.0,0,249,249.0,0,20.0,0,2020-05-25T15:38:40.000,Agree,Agree
3,2020-04-23T00:00:00.000,SC,4917,4917.0,0,156.0,0,150,150.0,0,10.0,0,2020-05-25T15:38:40.000,Agree,Agree
4,2020-04-23T00:00:00.000,CT,23100,23100.0,0,631.0,-1167,1639,1639.0,0,95.0,-366,2020-05-25T15:38:40.000,Agree,Agree
5,2020-04-23T00:00:00.000,NE,2124,,,311.0,0,47,,,5.0,0,2020-05-25T15:38:40.000,Not agree,Not agree
6,2020-04-23T00:00:00.000,KY,3481,3481.0,0,108.0,0,191,191.0,0,6.0,0,2020-05-25T15:38:40.000,Agree,Agree
7,2020-04-23T00:00:00.000,WY,453,332.0,121,6.0,0,7,7.0,0,1.0,0,2020-05-25T15:38:40.000,Agree,Agree
8,2020-04-23T00:00:00.000,IA,3924,,,176.0,0,96,,,6.0,0,2020-05-25T15:38:40.000,Not agree,Not agree
9,2020-04-23T00:00:00.000,NM,2379,,,169.0,0,78,,,7.0,0,2020-05-25T15:38:40.000,N/A,Not agree
10,2020-04-23T00:00:00.000,ND,709,,,30.0,0,15,,,1.0,0,2020-05-25T15:38:40.000,Not agree,Not agree
11,2020-04-23T00:00:00.000,WA,12753,,,259.0,0,711,,,19.0,0,2020-05-25T15:38:40.000,N/A,N/A
12,2020-04-23T00:00:00.000,RMI,0,0.0,0,0.0,0,0,0.0,0,0.0,0,2020-05-25T15:38:40.000,Agree,Agree
13,2020-04-23T00:00:00.000,TN,8281,8266.0,15,709.0,15,170,170.0,0,5.0,0,2020-05-25T15:38:40.000,Agree,Agree
14,2020-04-23T00:00:00.000,AS,0,,,0.0,0,0,,,0.0,0,2020-05-25T15:38:40.000,,
15,2020-04-23T00:00:00.000,MA,46023,46023.0,0,3079.0,0,2360,2360.0,0,178.0,0,2020-05-25T15:38:40.000,Agree,Agree
16,2020-04-23T00:00:00.000,PA,37053,36665.0,388,1369.0,-251,1421,,,-201.0,-270,2020-05-25T15:38:40.000,Agree,Not agree
17,2020-04-23T00:00:00.000,NYC,146139,146139.0,0,7704.0,0,15848,10746.0,5102,852.0,50,2020-05-25T15:38:40.000,Agree,Agree
18,2020-04-23T00:00:00.000,OH,14694,14142.0,552,577.0,44,656,618.0,38,46.0,12,2020-05-25T15:38:40.000,Agree,Agree
19,2020-04-23T00:00:00.000,AL,6071,5828.0,243,240.0,2,198,197.0,1,11.0,0,2020-05-25T15:38:40.000,Agree,Agree
20,2020-04-23T00:00:00.000,VA,11594,11169.0,425,596.0,54,410,407.0,3,38.0,1,2020-05-25T15:38:40.000,Agree,Agree
21,2020-04-23T00:00:00.000,MI,35291,35291.0,0,1325.0,0,2977,2977.0,0,164.0,0,2020-05-25T15:38:40.000,Agree,Agree
22,2020-04-23T00:00:00.000,MS,5434,5434.0,0,281.0,0,209,209.0,0,8.0,0,2020-05-25T15:38:40.000,Agree,Agree
23,2020-04-23T00:00:00.000,WI,5052,5052.0,0,207.0,0,257,257.0,0,11.0,0,2020-05-25T15:38:40.000,Agree,Agree
24,2020-04-23T00:00:00.000,IL,36934,36934.0,0,1826.0,0,1688,1688.0,0,123.0,0,2020-05-25T15:38:40.000,Agree,Agree
25,2020-04-23T00:00:00.000,CA,37369,,,1973.0,0,1469,,,115.0,0,2020-05-25T15:38:40.000,Not agree,Not agree
26,2020-04-23T00:00:00.000,TX,21944,,,875.0,0,561,,,18.0,0,2020-05-25T15:38:40.000,Not agree,Not agree
27,2020-04-23T00:00:00.000,PR,1416,1416.0,0,203.0,0,69,69.0,0,7.0,0,2020-05-25T15:38:40.000,Agree,Agree
28,2020-04-23T00:00:00.000,NJ,99989,,,4124.0,0,5368,5368.0,0,305.0,0,2020-05-25T15:38:40.000,Not agree,Agree
29,2020-04-23T00:00:00.000,NC,7608,7608.0,0,388.0,0,253,253.0,0,11.0,0,2020-05-25T15:38:40.000,Agree,Agree
30,2020-04-23T00:00:00.000,LA,25798,,,481.0,0,1599,1540.0,59,67.0,0,2020-05-25T15:38:40.000,Not agree,Agree
31,2020-04-23T00:00:00.000,OK,3017,3017.0,0,123.0,0,179,179.0,0,9.0,0,2020-05-25T15:38:40.000,Agree,Agree
32,2020-04-23T00:00:00.000,NV,4208,,,127.0,0,197,,,18.0,0,2020-05-25T15:38:40.000,,
33,2020-04-23T00:00:00.000,ID,1836,1721.0,115,34.0,1,54,36.0,18,0.0,0,2020-05-25T15:38:40.000,Agree,Agree
34,2020-04-23T00:00:00.000,GA,21681,,,912.0,0,873,,,35.0,0,2020-05-25T15:38:40.000,Not agree,Not agree
35,2020-04-23T00:00:00.000,IN,13039,,,601.0,0,706,706.0,0,45.0,0,2020-05-25T15:38:40.000,Not agree,Agree
36,2020-04-23T00:00:00.000,NY,117605,,,2821.0,0,4407,,,147.0,0,2020-05-25T15:38:40.000,Not agree,Not agree
37,2020-04-23T00:00:00.000,MD,16616,,,879.0,0,798,723.0,75,50.0,7,2020-05-25T15:38:40.000,N/A,Agree
38,2020-04-23T00:00:00.000,AR,2465,,,184.0,0,45,,,3.0,0,2020-05-25T15:38:40.000,Not agree,Not agree
39,2020-04-23T00:00:00.000,OR,2127,2127.0,0,68.0,0,83,83.0,0,5.0,0,2020-05-25T15:38:40.000,Agree,Agree
40,2020-04-23T00:00:00.000,MN,3185,,,464.0,0,221,221.0,0,42.0,0,2020-05-25T15:38:40.000,N/A,Agree
41,2020-04-23T00:00:00.000,MO,6321,,,184.0,0,218,,,10.0,0,2020-05-25T15:38:40.000,Not agree,Not agree
42,2020-04-23T00:00:00.000,UT,3722,3722.0,0,182.0,0,38,38.0,0,3.0,0,2020-05-25T15:38:40.000,Agree,Agree
43,2020-04-23T00:00:00.000,WV,981,981.0,0,18.0,0,31,,,2.0,0,2020-05-25T15:38:40.000,Agree,Not agree
44,2020-04-23T00:00:00.000,DE,3442,3401.0,41,134.0,0,100,90.0,10,8.0,0,2020-05-25T15:38:40.000,Agree,Agree
45,2020-04-23T00:00:00.000,SD,1956,,,98.0,0,9,9.0,0,0.0,0,2020-05-25T15:38:40.000,N/A,Agree
46,2020-04-23T00:00:00.000,RI,6256,,,244.0,0,189,,,3.0,0,2020-05-25T15:38:40.000,Not agree,N/A
47,2020-04-23T00:00:00.000,NH,1670,,,82.0,0,51,,,3.0,0,2020-05-25T15:38:40.000,Not agree,Not agree
48,2020-04-23T00:00:00.000,DC,3361,,,155.0,0,139,,,12.0,0,2020-05-25T15:38:40.000,,
49,2020-04-23T00:00:00.000,KS,2482,2482.0,0,271.0,0,112,,,2.0,0,2020-05-25T15:38:40.000,Agree,N/A
50,2020-04-23T00:00:00.000,ME,937,937.0,0,30.0,0,44,,,5.0,0,2020-05-25T15:38:40.000,Agree,N/A
51,2020-04-23T00:00:00.000,MT,444,444.0,0,2.0,0,14,14.0,0,0.0,0,2020-05-25T15:38:40.000,Agree,Agree
52,2020-04-23T00:00:00.000,HI,540,,,3.0,0,12,,,0.0,0,2020-05-25T15:38:40.000,Not agree,Not agree
53,2020-04-23T00:00:00.000,AK,337,,,2.0,0,9,,,0.0,0,2020-05-25T15:38:40.000,N/A,N/A
54,2020-04-23T00:00:00.000,GU,140,,,2.0,1,5,,,0.0,0,2020-05-25T15:38:40.000,Not agree,Not agree
55,2020-04-23T00:00:00.000,VT,825,,,2.0,0,43,,,3.0,0,2020-05-25T15:38:40.000,Not agree,Not agree
56,2020-04-23T00:00:00.000,VI,54,,,0.0,0,3,,,0.0,0,2020-05-25T15:38:40.000,,
57,2020-04-23T00:00:00.000,MP,14,14.0,0,0.0,0,2,2.0,0,0.0,0,2020-05-25T15:38:40.000,Agree,Agree
58,2020-04-23T00:00:00.000,FSM,0,0.0,0,0.0,0,0,0.0,0,0.0,0,2020-05-25T15:38:40.000,Agree,Agree
59,2020-04-23T00:00:00.000,PW,0,,,0.0,0,0,,,0.0,0,2020-05-25T15:38:40.000,,
