,submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
0,2020-10-23T00:00:00.000,CO,91572,85080.0,6492,1350.0,91,2211,1829.0,382,13.0,0,2020-10-24T13:26:44.189,Agree,Agree
1,2020-10-23T00:00:00.000,FL,761924,,,3618.0,870,16340,,,73.0,4,2020-10-24T13:26:44.189,Not agree,Not agree
2,2020-10-23T00:00:00.000,AZ,235882,230488.0,5394,976.0,53,5865,5578.0,287,6.0,1,2020-10-24T13:26:44.189,Agree,Agree
3,2020-10-23T00:00:00.000,SC,168549,161235.0,7314,1064.0,213,3777,3545.0,232,22.0,3,2020-10-24T13:26:44.189,Agree,Agree
4,2020-10-23T00:00:00.000,CT,66052,63376.0,2676,679.0,46,4577,3674.0,903,8.0,1,2020-10-24T13:26:44.189,Agree,Agree
5,2020-10-23T00:00:00.000,NE,62510,,,1225.0,0,591,,,4.0,0,2020-10-24T13:26:44.189,Not agree,Not agree
6,2020-10-23T00:00:00.000,KY,93748,79275.0,14473,1449.0,424,1396,1378.0,18,16.0,1,2020-10-24T13:26:44.189,Agree,Agree
7,2020-10-23T00:00:00.000,WY,10545,8918.0,1627,426.0,45,68,68.0,0,0.0,0,2020-10-24T13:26:44.189,Agree,Agree
8,2020-10-23T00:00:00.000,IA,112898,,,1087.0,147,1620,,,19.0,0,2020-10-24T13:26:44.189,Not agree,Not agree
9,2020-10-23T00:00:00.000,NM,40168,,,791.0,0,960,,,7.0,0,2020-10-24T13:26:44.189,N/A,Not agree
10,2020-10-23T00:00:00.000,ND,36874,,,935.0,0,448,,,8.0,0,2020-10-24T13:26:44.189,Not agree,Not agree
11,2020-10-23T00:00:00.000,WA,101345,,,820.0,0,2296,,,7.0,0,2020-10-24T13:26:44.189,N/A,N/A
12,2020-10-23T00:00:00.000,RMI,0,0.0,0,0.0,0,0,0.0,0,0.0,0,2020-10-24T13:26:44.189,Agree,Agree
13,2020-10-23T00:00:00.000,TN,241513,228930.0,12583,3606.0,334,3076,2923.0,153,65.0,14,2020-10-24T13:26:44.189,Agree,Agree
14,2020-10-23T00:00:00.000,AS,0,,,0.0,0,0,,,0.0,0,2020-10-24T13:26:44.189,,
15,2020-10-23T00:00:00.000,MA,154791,144895.0,9896,968.0,0,9816,9608.0,208,19.0,0,2020-10-24T13:26:44.189,Agree,Agree
16,2020-10-23T00:00:00.000,PA,190579,182436.0,8143,2219.0,266,8625,,,33.0,-15,2020-10-24T13:26:44.189,Agree,Not agree
17,2020-10-23T00:00:00.000,NYC,260220,251938.0,8282,2091.0,1126,23963,19311.0,4652,0.0,-3,2020-10-24T13:26:44.189,Agree,Agree
18,2020-10-23T00:00:00.000,OH,192948,181869.0,11079,2518.0,73,5184,4874.0,310,23.0,-1,2020-10-24T13:26:44.189,Agree,Agree
19,2020-10-23T00:00:00.000,AL,180916,155915.0,25001,3852.0,2879,2859,2674.0,185,16.0,2,2020-10-24T13:26:44.189,Agree,Agree
