,submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
0,2020-07-25T00:00:00.000,CO,43789,40628.0,3161,809.0,3,1794,1458.0,336,4.0,0,2020-07-26T15:17:16.725,Agree,Agree
1,2020-07-25T00:00:00.000,FL,409585,,,12115.0,72,5777,,,124.0,1,2020-07-26T15:17:16.725,Not agree,Not agree
2,2020-07-25T00:00:00.000,AZ,160041,160041.0,0,3740.0,0,3286,3286.0,0,144.0,0,2020-07-26T15:17:16.725,Agree,Agree
3,2020-07-25T00:00:00.000,SC,80008,79674.0,334,1401.0,25,1465,1412.0,53,80.0,7,2020-07-26T15:17:16.725,Agree,Agree
4,2020-07-25T00:00:00.000,CT,48776,46806.0,1970,0.0,0,4413,3531.0,882,0.0,0,2020-07-26T15:17:16.725,Agree,Agree
5,2020-07-25T00:00:00.000,NE,24395,,,221.0,0,316,,,0.0,0,2020-07-26T15:17:16.725,Not agree,Not agree
6,2020-07-25T00:00:00.000,KY,26764,25390.0,1374,833.0,58,696,692.0,4,5.0,0,2020-07-26T15:17:16.725,Agree,Agree
7,2020-07-25T00:00:00.000,WY,2446,2008.0,438,41.0,5,25,25.0,0,0.0,0,2020-07-26T15:17:16.725,Agree,Agree
8,2020-07-25T00:00:00.000,IA,41671,,,400.0,0,826,,,3.0,0,2020-07-26T15:17:16.725,Not agree,Not agree
9,2020-07-25T00:00:00.000,NM,18788,,,313.0,0,607,,,6.0,9,2020-07-26T15:17:16.725,N/A,Not agree
10,2020-07-25T00:00:00.000,ND,5876,,,140.0,0,99,,,0.0,0,2020-07-26T15:17:16.725,Not agree,Not agree
11,2020-07-25T00:00:00.000,WA,51849,,,1025.0,0,1494,,,-1.0,0,2020-07-26T15:17:16.725,N/A,N/A
12,2020-07-25T00:00:00.000,RMI,0,0.0,0,0.0,0,0,0.0,0,0.0,0,2020-07-26T15:17:16.725,Agree,Agree
13,2020-07-25T00:00:00.000,TN,90796,89850.0,946,1718.0,40,964,930.0,34,26.0,0,2020-07-26T15:17:16.725,Agree,Agree
14,2020-07-25T00:00:00.000,AS,0,,,0.0,0,0,,,0.0,0,2020-07-26T15:17:16.725,,
15,2020-07-25T00:00:00.000,MA,115274,108107.0,7167,289.0,79,8510,8291.0,219,12.0,0,2020-07-26T15:17:16.725,Agree,Agree
16,2020-07-25T00:00:00.000,PA,107425,104401.0,3024,800.0,31,7118,,,4.0,4,2020-07-26T15:17:16.725,Agree,Not agree
17,2020-07-25T00:00:00.000,NYC,224894,220266.0,4628,90.0,-4,23485,18862.0,4623,9.0,-4,2020-07-26T15:17:16.725,Agree,Agree
18,2020-07-25T00:00:00.000,OH,83184,78735.0,4449,1438.0,12,3297,3039.0,258,0.0,0,2020-07-26T15:17:16.725,Agree,Agree
19,2020-07-25T00:00:00.000,AL,78130,76314.0,1816,1994.0,170,1456,1413.0,43,17.0,5,2020-07-26T15:17:16.725,Agree,Agree
20,2020-07-25T00:00:00.000,VA,84567,81393.0,3174,958.0,45,2078,1975.0,103,3.0,0,2020-07-26T15:17:16.725,Agree,Agree
21,2020-07-25T00:00:00.000,MI,85622,76978.0,8644,550.0,113,6400,6149.0,251,0.0,2,2020-07-26T15:17:16.725,Agree,Agree
22,2020-07-25T00:00:00.000,MS,52304,51639.0,665,1207.0,12,1495,1458.0,37,15.0,0,2020-07-26T15:17:16.725,Agree,Agree
23,2020-07-25T00:00:00.000,WI,51715,47870.0,3845,988.0,35,898,891.0,7,13.0,0,2020-07-26T15:17:16.725,Agree,Agree
24,2020-07-25T00:00:00.000,IL,171125,169883.0,1242,1426.0,0,7589,7397.0,192,12.0,0,2020-07-26T15:17:16.725,Agree,Agree
25,2020-07-25T00:00:00.000,CA,445400,,,10066.0,0,8337,,,151.0,0,2020-07-26T15:17:16.725,Not agree,Not agree
26,2020-07-25T00:00:00.000,TX,375846,,,6020.0,0,4885,,,168.0,0,2020-07-26T15:17:16.725,Not agree,Not agree
27,2020-07-25T00:00:00.000,PR,15143,5236.0,9907,603.0,409,201,99.0,102,0.0,0,2020-07-26T15:17:16.725,Agree,Agree
28,2020-07-25T00:00:00.000,NJ,178858,,,513.0,0,15776,13856.0,1920,11.0,0,2020-07-26T15:17:16.725,Not agree,Agree
29,2020-07-25T00:00:00.000,NC,111092,111092.0,0,2097.0,0,1778,1778.0,0,32.0,0,2020-07-26T15:17:16.725,Agree,Agree
30,2020-07-25T00:00:00.000,LA,103734,,,0.0,0,3715,3603.0,112,0.0,0,2020-07-26T15:17:16.725,Not agree,Agree
31,2020-07-25T00:00:00.000,OK,30360,30074.0,286,1012.0,45,495,495.0,0,12.0,0,2020-07-26T15:17:16.725,Agree,Agree
32,2020-07-25T00:00:00.000,NV,42037,,,1897.0,0,758,,,23.0,0,2020-07-26T15:17:16.725,,
33,2020-07-25T00:00:00.000,ID,17827,16735.0,1092,563.0,36,146,125.0,21,2.0,0,2020-07-26T15:17:16.725,Agree,Agree
34,2020-07-25T00:00:00.000,GA,165188,,,3787.0,0,3495,,,53.0,0,2020-07-26T15:17:16.725,Not agree,Not agree
35,2020-07-25T00:00:00.000,IN,61520,,,922.0,0,2895,2698.0,197,11.0,0,2020-07-26T15:17:16.725,Not agree,Agree
36,2020-07-25T00:00:00.000,NY,187668,,,410.0,0,8819,,,6.0,0,2020-07-26T15:17:16.725,Not agree,Not agree
37,2020-07-25T00:00:00.000,MD,83748,,,694.0,0,3440,3309.0,131,7.0,2,2020-07-26T15:17:16.725,N/A,Agree
38,2020-07-25T00:00:00.000,AR,37981,,,732.0,0,399,,,5.0,0,2020-07-26T15:17:16.725,Not agree,Not agree
39,2020-07-25T00:00:00.000,OR,16492,16492.0,0,388.0,-831,286,286.0,0,4.0,-5,2020-07-26T15:17:16.725,Agree,Agree
40,2020-07-25T00:00:00.000,MN,50291,,,0.0,0,1611,1571.0,40,0.0,0,2020-07-26T15:17:16.725,N/A,Agree
