,submission_date,state,tot_cases,new_case,tot_death,new_death,created_at,consent_cases,consent_deaths
0,2020-03-24T00:00:00.000,CO,921,201.0,11,4.0,2020-03-26T16:22:39.452,Agree,Agree
1,2020-03-24T00:00:00.000,FL,1373,232.0,20,3.0,2020-03-26T16:22:39.452,Not agree,Not agree
2,2020-03-24T00:00:00.000,AZ,326,73.0,5,3.0,2020-03-26T16:22:39.452,Agree,Agree
3,2020-03-24T00:00:00.000,SC,342,44.0,7,2.0,2020-03-26T16:22:39.452,Agree,Agree
4,2020-03-24T00:00:00.000,CT,618,203.0,12,2.0,2020-03-26T16:22:39.452,Agree,Agree
5,2020-03-24T00:00:00.000,NE,53,1.0,0,0.0,2020-03-26T16:22:39.452,Not agree,Not agree
6,2020-03-24T00:00:00.000,KY,163,39.0,4,0.0,2020-03-26T16:22:39.452,Agree,Agree
7,2020-03-24T00:00:00.000,WY,30,4.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
8,2020-03-24T00:00:00.000,IA,124,19.0,0,0.0,2020-03-26T16:22:39.452,Not agree,Not agree
9,2020-03-24T00:00:00.000,NM,100,17.0,0,0.0,2020-03-26T16:22:39.452,N/A,Not agree
10,2020-03-24T00:00:00.000,ND,37,5.0,0,0.0,2020-03-26T16:22:39.452,Not agree,Not agree
11,2020-03-24T00:00:00.000,WA,2469,248.0,123,13.0,2020-03-26T16:22:39.452,N/A,N/A
12,2020-03-24T00:00:00.000,RMI,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
13,2020-03-24T00:00:00.000,TN,667,52.0,2,0.0,2020-03-26T16:22:39.452,Agree,Agree
14,2020-03-24T00:00:00.000,AS,0,0.0,0,0.0,2020-03-26T16:22:39.452,,
15,2020-03-24T00:00:00.000,MA,1159,382.0,11,2.0,2020-03-26T16:22:39.452,Agree,Agree
16,2020-03-24T00:00:00.000,PA,851,207.0,7,5.0,2020-03-26T16:22:39.452,Agree,Not agree
17,2020-03-24T00:00:00.000,NYC,15597,2478.0,192,67.0,2020-03-26T16:22:39.452,Agree,Agree
18,2020-03-24T00:00:00.000,OH,564,122.0,8,2.0,2020-03-26T16:22:39.452,Agree,Agree
19,2020-03-24T00:00:00.000,AL,242,46.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
20,2020-03-24T00:00:00.000,VA,391,101.0,9,3.0,2020-03-26T16:22:39.452,Agree,Agree
21,2020-03-24T00:00:00.000,MI,1791,463.0,24,9.0,2020-03-26T16:22:39.452,Agree,Agree
22,2020-03-24T00:00:00.000,MS,377,57.0,2,1.0,2020-03-26T16:22:39.452,Agree,Agree
23,2020-03-24T00:00:00.000,WI,457,41.0,5,0.0,2020-03-26T16:22:39.452,Agree,Agree
24,2020-03-24T00:00:00.000,IL,1535,250.0,16,4.0,2020-03-26T16:22:39.452,Agree,Agree
25,2020-03-24T00:00:00.000,CA,2511,580.0,44,9.0,2020-03-26T16:22:39.452,Not agree,Not agree
26,2020-03-24T00:00:00.000,TX,715,208.0,11,3.0,2020-03-26T16:22:39.452,Not agree,Not agree
27,2020-03-24T00:00:00.000,PR,39,8.0,2,0.0,2020-03-26T16:22:39.452,Agree,Agree
28,2020-03-24T00:00:00.000,NJ,3675,831.0,44,17.0,2020-03-26T16:22:39.452,Not agree,Agree
29,2020-03-24T00:00:00.000,NC,504,106.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
30,2020-03-24T00:00:00.000,LA,1388,216.0,46,12.0,2020-03-26T16:22:39.452,Not agree,Agree
31,2020-03-24T00:00:00.000,OK,106,25.0,3,1.0,2020-03-26T16:22:39.452,Agree,Agree
32,2020-03-24T00:00:00.000,NV,278,33.0,4,0.0,2020-03-26T16:22:39.452,,
33,2020-03-24T00:00:00.000,ID,71,20.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
34,2020-03-24T00:00:00.000,GA,1119,104.0,38,7.0,2020-03-26T16:22:39.452,Not agree,Not agree
35,2020-03-24T00:00:00.000,IN,365,106.0,12,5.0,2020-03-26T16:22:39.452,Not agree,Agree
36,2020-03-24T00:00:00.000,NY,10761,2191.0,39,8.0,2020-03-26T16:22:39.452,Not agree,Not agree
37,2020-03-24T00:00:00.000,MD,349,61.0,4,1.0,2020-03-26T16:22:39.452,N/A,Agree
38,2020-03-24T00:00:00.000,AR,230,33.0,2,2.0,2020-03-26T16:22:39.452,Not agree,Not agree
39,2020-03-24T00:00:00.000,OR,209,18.0,8,3.0,2020-03-26T16:22:39.452,Agree,Agree
40,2020-03-24T00:00:00.000,MN,287,25.0,1,0.0,2020-03-26T16:22:39.452,N/A,Agree
41,2020-03-24T00:00:00.000,MO,255,72.0,5,2.0,2020-03-26T16:22:39.452,Not agree,Not agree
42,2020-03-24T00:00:00.000,UT,298,18.0,1,0.0,2020-03-26T16:22:39.452,Agree,Agree
43,2020-03-24T00:00:00.000,WV,39,19.0,0,0.0,2020-03-26T16:22:39.452,Agree,Not agree
44,2020-03-24T00:00:00.000,DE,104,17.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
45,2020-03-24T00:00:00.000,SD,30,2.0,1,0.0,2020-03-26T16:22:39.452,N/A,Agree
