,submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
0,2020-07-19T00:00:00.000,CO,40142,37041.0,3101,354.0,11,1752,1420.0,332,0.0,0,2020-07-20T14:35:44.367,Agree,Agree
1,2020-07-19T00:00:00.000,FL,345612,,,12411.0,-1656,4982,,,87.0,-8,2020-07-20T14:35:44.367,Not agree,Not agree
2,2020-07-19T00:00:00.000,AZ,143624,143624.0,0,2359.0,0,2761,2761.0,0,31.0,0,2020-07-20T14:35:44.367,Agree,Agree
3,2020-07-19T00:00:00.000,SC,69986,69765.0,221,2374.0,5,1155,1138.0,17,20.0,-1,2020-07-20T14:35:44.367,Agree,Agree
4,2020-07-19T00:00:00.000,CT,47893,45910.0,1983,0.0,0,4396,3519.0,877,0.0,0,2020-07-20T14:35:44.367,Agree,Agree
5,2020-07-19T00:00:00.000,NE,22583,,,102.0,0,301,,,0.0,0,2020-07-20T14:35:44.367,Not agree,Not agree
6,2020-07-19T00:00:00.000,KY,23161,22095.0,1066,977.0,10,670,666.0,4,3.0,-1,2020-07-20T14:35:44.367,Agree,Agree
7,2020-07-19T00:00:00.000,WY,2126,1728.0,398,18.0,3,24,24.0,0,0.0,0,2020-07-20T14:35:44.367,Agree,Agree
8,2020-07-19T00:00:00.000,IA,38723,,,682.0,0,793,,,6.0,0,2020-07-20T14:35:44.367,Not agree,Not agree
9,2020-07-19T00:00:00.000,NM,16971,,,235.0,0,571,,,2.0,0,2020-07-20T14:35:44.367,N/A,Not agree
10,2020-07-19T00:00:00.000,ND,5126,,,107.0,0,93,,,1.0,0,2020-07-20T14:35:44.367,Not agree,Not agree
11,2020-07-19T00:00:00.000,WA,46946,,,920.0,0,1447,,,3.0,0,2020-07-20T14:35:44.367,N/A,N/A
12,2020-07-19T00:00:00.000,RMI,0,0.0,0,0.0,0,0,0.0,0,0.0,0,2020-07-20T14:35:44.367,Agree,Agree
13,2020-07-19T00:00:00.000,TN,78115,77361.0,754,1779.0,15,843,812.0,31,5.0,0,2020-07-20T14:35:44.367,Agree,Agree
14,2020-07-19T00:00:00.000,AS,0,,,0.0,0,0,,,0.0,0,2020-07-20T14:35:44.367,,
15,2020-07-19T00:00:00.000,MA,113534,106882.0,6652,296.0,78,8431,8213.0,218,12.0,0,2020-07-20T14:35:44.367,Agree,Agree
16,2020-07-19T00:00:00.000,PA,101738,98872.0,2866,711.0,3,7018,,,3.0,-1,2020-07-20T14:35:44.367,Agree,Not agree
17,2020-07-19T00:00:00.000,NYC,223107,218478.0,4629,319.0,0,23411,18787.0,4624,11.0,0,2020-07-20T14:35:44.367,Agree,Agree
18,2020-07-19T00:00:00.000,OH,74932,70755.0,4177,1110.0,39,3174,2916.0,258,42.0,1,2020-07-20T14:35:44.367,Agree,Agree
19,2020-07-19T00:00:00.000,AL,67011,65865.0,1146,1777.0,92,1287,1254.0,33,1.0,0,2020-07-20T14:35:44.367,Agree,Agree
20,2020-07-19T00:00:00.000,VA,78375,75415.0,2960,945.0,20,2031,1927.0,104,4.0,0,2020-07-20T14:35:44.367,Agree,Agree
21,2020-07-19T00:00:00.000,MI,81868,73663.0,8205,530.0,47,6366,6119.0,247,2.0,0,2020-07-20T14:35:44.367,Agree,Agree
22,2020-07-19T00:00:00.000,MS,43889,43380.0,509,1250.0,1,1358,1327.0,31,1.0,0,2020-07-20T14:35:44.367,Agree,Agree
23,2020-07-19T00:00:00.000,WI,45948,42315.0,3633,849.0,19,851,844.0,7,1.0,0,2020-07-20T14:35:44.367,Agree,Agree
24,2020-07-19T00:00:00.000,IL,162750,161575.0,1175,965.0,0,7488,7295.0,193,5.0,0,2020-07-20T14:35:44.367,Agree,Agree
25,2020-07-19T00:00:00.000,CA,384692,,,9329.0,0,7685,,,90.0,0,2020-07-20T14:35:44.367,Not agree,Not agree
26,2020-07-19T00:00:00.000,TX,325030,,,7300.0,0,3958,,,93.0,0,2020-07-20T14:35:44.367,Not agree,Not agree
27,2020-07-19T00:00:00.000,PR,12461,4011.0,8450,398.0,178,180,81.0,99,2.0,2,2020-07-20T14:35:44.367,Agree,Agree
28,2020-07-19T00:00:00.000,NJ,176783,,,-31.0,0,15706,13732.0,1974,7.0,0,2020-07-20T14:35:44.367,Not agree,Agree
29,2020-07-19T00:00:00.000,NC,99778,99778.0,0,1820.0,0,1634,1634.0,0,5.0,0,2020-07-20T14:35:44.367,Agree,Agree
30,2020-07-19T00:00:00.000,LA,91706,,,3116.0,0,3543,3433.0,110,34.0,0,2020-07-20T14:35:44.367,Not agree,Agree
31,2020-07-19T00:00:00.000,OK,25265,25265.0,0,209.0,0,451,451.0,0,0.0,0,2020-07-20T14:35:44.367,Agree,Agree
32,2020-07-19T00:00:00.000,NV,35977,,,1288.0,0,673,,,1.0,0,2020-07-20T14:35:44.367,,
33,2020-07-19T00:00:00.000,ID,14873,13979.0,894,571.0,11,119,97.0,22,0.0,0,2020-07-20T14:35:44.367,Agree,Agree
34,2020-07-19T00:00:00.000,GA,143123,,,3251.0,0,3173,,,5.0,0,2020-07-20T14:35:44.367,Not agree,Not agree
35,2020-07-19T00:00:00.000,IN,56571,,,917.0,0,2822,2629.0,193,2.0,0,2020-07-20T14:35:44.367,Not agree,Agree
36,2020-07-19T00:00:00.000,NY,185388,,,204.0,0,8787,,,8.0,0,2020-07-20T14:35:44.367,Not agree,Not agree
37,2020-07-19T00:00:00.000,MD,78685,,,554.0,0,3382,3252.0,130,5.0,0,2020-07-20T14:35:44.367,N/A,Agree
38,2020-07-19T00:00:00.000,AR,33228,,,695.0,0,357,,,0.0,0,2020-07-20T14:35:44.367,Not agree,Not agree
39,2020-07-19T00:00:00.000,OR,14579,14579.0,0,430.0,0,260,260.0,0,3.0,0,2020-07-20T14:35:44.367,Agree,Agree
40,2020-07-19T00:00:00.000,MN,46204,,,0.0,0,1581,1541.0,40,0.0,0,2020-07-20T14:35:44.367,N/A,Agree
41,2020-07-19T00:00:00.000,MO,33094,,,846.0,0,1129,,,-1.0,0,2020-07-20T14:35:44.367,Not agree,Not agree
42,2020-07-19T00:00:00.000,UT,34682,34403.0,279,637.0,-2,243,243.0,0,0.0,0,2020-07-20T14:35:44.367,Agree,Agree
43,2020-07-19T00:00:00.000,WV,5042,4918.0,124,120.0,-72,100,,,0.0,0,2020-07-20T14:35:44.367,Agree,Not agree
44,2020-07-19T00:00:00.000,DE,13519,12537.0,982,90.0,0,523,465.0,58,0.0,0,2020-07-20T14:35:44.367,Agree,Agree
45,2020-07-19T00:00:00.000,SD,7906,,,44.0,0,118,117.0,1,2.0,0,2020-07-20T14:35:44.367,N/A,Agree
46,2020-07-19T00:00:00.000,RI,17793,,,0.0,0,990,,,0.0,0,2020-07-20T14:35:44.367,Not agree,N/A
47,2020-07-19T00:00:00.000,NH,6203,,,15.0,0,398,,,2.0,0,2020-07-20T14:35:44.367,Not agree,Not agree
48,2020-07-19T00:00:00.000,DC,11261,,,67.0,0,578,,,0.0,0,2020-07-20T14:35:44.367,,
49,2020-07-19T00:00:00.000,KS,21965,21496.0,469,0.0,0,299,,,0.0,0,2020-07-20T14:35:44.367,Agree,N/A
50,2020-07-19T00:00:00.000,ME,3711,3287.0,424,65.0,30,117,,,0.0,1,2020-07-20T14:35:44.367,Agree,N/A
51,2020-07-19T00:00:00.000,MT,2533,2533.0,0,62.0,0,37,37.0,0,0.0,0,2020-07-20T14:35:44.367,Agree,Agree
52,2020-07-19T00:00:00.000,HI,1273,,,28.0,0,24,,,0.0,0,2020-07-20T14:35:44.367,Not agree,Not agree
53,2020-07-19T00:00:00.000,AK,1874,,,79.0,0,18,,,0.0,0,2020-07-20T14:35:44.367,N/A,N/A
54,2020-07-19T00:00:00.000,GU,319,,,1.0,0,5,,,0.0,0,2020-07-20T14:35:44.367,Not agree,Not agree
55,2020-07-19T00:00:00.000,VT,1350,,,12.0,0,56,,,0.0,0,2020-07-20T14:35:44.367,Not agree,Not agree
56,2020-07-19T00:00:00.000,VI,297,,,14.0,0,6,,,0.0,0,2020-07-20T14:35:44.367,,
57,2020-07-19T00:00:00.000,MP,37,37.0,0,0.0,0,2,2.0,0,0.0,0,2020-07-20T14:35:44.367,Agree,Agree
58,2020-07-19T00:00:00.000,FSM,0,0.0,0,0.0,0,0,0.0,0,0.0,0,2020-07-20T14:35:44.367,Agree,Agree
59,2020-07-19T00:00:00.000,PW,0,,,0.0,0,0,,,0.0,0,2020-07-20T14:35:44.367,,
