,submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
0,2020-11-27T00:00:00.000,CO,220953,210920.0,10033,4270.0,45,2977,2505.0,472,20.0,0,2020-11-28T14:46:47.693,Agree,Agree
1,2020-11-27T00:00:00.000,FL,963751,,,-14.0,-188,18363,,,19.0,1,2020-11-28T14:46:47.693,Not agree,Not agree
2,2020-11-27T00:00:00.000,AZ,318638,308866.0,9772,4312.0,269,6588,6106.0,482,20.0,0,2020-11-28T14:46:47.693,Agree,Agree
3,2020-11-27T00:00:00.000,SC,213120,199538.0,13582,2215.0,329,4346,4043.0,303,29.0,1,2020-11-28T14:46:47.693,Agree,Agree
4,2020-11-27T00:00:00.000,CT,112581,104793.0,7788,3429.0,177,4961,3981.0,980,35.0,11,2020-11-28T14:46:47.693,Agree,Agree
5,2020-11-27T00:00:00.000,NE,124066,,,1114.0,0,984,,,2.0,0,2020-11-28T14:46:47.693,Not agree,Not agree
6,2020-11-27T00:00:00.000,KY,171755,142254.0,29501,5616.0,749,1871,1817.0,54,36.0,3,2020-11-28T14:46:47.693,Agree,Agree
7,2020-11-27T00:00:00.000,WY,31773,27597.0,4176,1012.0,92,215,215.0,0,0.0,0,2020-11-28T14:46:47.693,Agree,Agree
8,2020-11-27T00:00:00.000,IA,224256,,,1459.0,321,2352,,,40.0,0,2020-11-28T14:46:47.693,Not agree,Not agree
9,2020-11-27T00:00:00.000,NM,91852,,,2056.0,0,1504,,,35.0,0,2020-11-28T14:46:47.693,N/A,Not agree
10,2020-11-27T00:00:00.000,ND,77935,,,703.0,0,915,,,13.0,0,2020-11-28T14:46:47.693,Not agree,Not agree
11,2020-11-27T00:00:00.000,WA,158167,,,4261.0,0,2703,,,-1.0,0,2020-11-28T14:46:47.693,N/A,N/A
12,2020-11-27T00:00:00.000,RMI,4,4.0,0,0.0,0,0,0.0,0,0.0,0,2020-11-28T14:46:47.693,Agree,Agree
13,2020-11-27T00:00:00.000,TN,356716,328666.0,28050,4340.0,273,4526,4150.0,376,7.0,1,2020-11-28T14:46:47.693,Agree,Agree
14,2020-11-27T00:00:00.000,AS,3,,,0.0,0,0,,,0.0,0,2020-11-28T14:46:47.693,,
15,2020-11-27T00:00:00.000,MA,221644,211748.0,9896,4464.0,0,10609,10401.0,208,29.0,0,2020-11-28T14:46:47.693,Agree,Agree
16,2020-11-27T00:00:00.000,PA,343614,319239.0,24375,7360.0,520,10234,,,21.0,11,2020-11-28T14:46:47.693,Agree,Not agree
17,2020-11-27T00:00:00.000,NYC,313046,289356.0,23690,2190.0,586,24260,19582.0,4678,4.0,-3,2020-11-28T14:46:47.693,Agree,Agree
18,2020-11-27T00:00:00.000,OH,399808,378082.0,21726,17065.0,606,6346,5932.0,414,72.0,9,2020-11-28T14:46:47.693,Agree,Agree
19,2020-11-27T00:00:00.000,VA,233618,208170.0,25448,3173.0,636,4054,3715.0,339,10.0,-1,2020-11-28T14:46:47.693,Agree,Agree
20,2020-11-27T00:00:00.000,MI,369801,341941.0,27860,17368.0,206,9357,8933.0,424,187.0,15,2020-11-28T14:46:47.693,Agree,Agree
21,2020-11-27T00:00:00.000,AL,242874,202473.0,40401,917.0,199,3572,3240.0,332,0.0,0,2020-11-28T14:46:47.693,Agree,Agree
22,2020-11-27T00:00:00.000,MS,149940,120902.0,29038,1553.0,720,3779,3297.0,482,10.0,5,2020-11-28T14:46:47.693,Agree,Agree
23,2020-11-27T00:00:00.000,GA,464526,416303.0,48223,3009.0,615,9380,8746.0,634,44.0,14,2020-11-28T14:46:47.693,Agree,Agree
24,2020-11-27T00:00:00.000,WI,399526,375837.0,23689,1422.0,122,3434,3257.0,177,19.0,2,2020-11-28T14:46:47.693,Agree,Agree
25,2020-11-27T00:00:00.000,IL,705063,705063.0,0,7574.0,0,12686,12029.0,657,90.0,24,2020-11-28T14:46:47.693,Agree,Agree
26,2020-11-27T00:00:00.000,PR,51581,50081.0,1500,903.0,48,1083,859.0,224,7.0,0,2020-11-28T14:46:47.693,Agree,Agree
27,2020-11-27T00:00:00.000,TX,1147045,,,3429.0,0,21207,,,51.0,0,2020-11-28T14:46:47.693,Not agree,Not agree
28,2020-11-27T00:00:00.000,ID,98500,83736.0,14764,1446.0,309,909,839.0,70,12.0,3,2020-11-28T14:46:47.693,Agree,Agree
29,2020-11-27T00:00:00.000,LA,230602,,,4964.0,405,6391,6136.0,255,41.0,2,2020-11-28T14:46:47.693,Not agree,Agree
30,2020-11-27T00:00:00.000,OK,186136,156527.0,29609,0.0,0,1651,1590.0,61,0.0,0,2020-11-28T14:46:47.693,Agree,Agree
31,2020-11-27T00:00:00.000,CA,1171324,,,12635.0,0,19033,,,54.0,0,2020-11-28T14:46:47.693,Not agree,Not agree
32,2020-11-27T00:00:00.000,NJ,326473,,,4095.0,0,16942,15113.0,1829,17.0,0,2020-11-28T14:46:47.693,Not agree,Agree
