,submission_date,state,tot_cases,new_case,tot_death,new_death,created_at,consent_cases,consent_deaths
0,2020-04-06T00:00:00.000,CO,5172,222.0,150,10.0,2020-04-05T16:22:39.452,Agree,Agree
1,2020-04-06T00:00:00.000,FL,13214,1253.0,254,33.0,2020-04-05T16:22:39.452,Not agree,Not agree
2,2020-04-06T00:00:00.000,AZ,2456,187.0,65,1.0,2020-04-05T16:22:39.452,Agree,Agree
3,2020-04-06T00:00:00.000,SC,2232,183.0,48,4.0,2020-04-05T16:22:39.452,Agree,Agree
4,2020-04-06T00:00:00.000,CT,6906,1231.0,206,17.0,2020-04-05T16:22:39.452,Agree,Agree
5,2020-04-06T00:00:00.000,NE,412,45.0,8,0.0,2020-04-05T16:22:39.452,Not agree,Not agree
6,2020-04-06T00:00:00.000,KY,1008,53.0,59,14.0,2020-04-05T16:22:39.452,Agree,Agree
7,2020-04-06T00:00:00.000,WY,212,12.0,0,0.0,2020-04-05T16:22:39.452,Agree,Agree
8,2020-04-06T00:00:00.000,IA,946,78.0,25,3.0,2020-04-05T16:22:39.452,Not agree,Not agree
9,2020-04-06T00:00:00.000,NM,686,62.0,12,0.0,2020-04-05T16:22:39.452,N/A,Not agree
10,2020-04-06T00:00:00.000,ND,225,18.0,3,0.0,2020-04-05T16:22:39.452,Not agree,Not agree
11,2020-04-06T00:00:00.000,WA,7318,345.0,371,34.0,2020-04-05T16:22:39.452,N/A,N/A
12,2020-04-06T00:00:00.000,RMI,0,0.0,0,0.0,2020-04-05T16:22:39.452,Agree,Agree
13,2020-04-06T00:00:00.000,TN,3803,170.0,65,21.0,2020-04-05T16:22:39.452,Agree,Agree
14,2020-04-06T00:00:00.000,AS,0,0.0,0,0.0,2020-04-05T16:22:39.452,,
15,2020-04-06T00:00:00.000,MA,13837,1337.0,260,29.0,2020-04-05T16:22:39.452,Agree,Agree
16,2020-04-06T00:00:00.000,PA,12980,1470.0,162,12.0,2020-04-05T16:22:39.452,Agree,Not agree
17,2020-04-06T00:00:00.000,NYC,68776,3821.0,2738,266.0,2020-04-05T16:22:39.452,Agree,Agree
18,2020-04-06T00:00:00.000,OH,4450,407.0,142,23.0,2020-04-05T16:22:39.452,Agree,Agree
19,2020-04-06T00:00:00.000,AL,2006,165.0,32,1.0,2020-04-05T16:22:39.452,Agree,Agree
20,2020-04-06T00:00:00.000,VA,3333,455.0,63,9.0,2020-04-05T16:22:39.452,Agree,Agree
21,2020-04-06T00:00:00.000,MI,17221,1503.0,727,110.0,2020-04-05T16:22:39.452,Agree,Agree
22,2020-04-06T00:00:00.000,MS,1915,177.0,59,8.0,2020-04-05T16:22:39.452,Agree,Agree
23,2020-04-06T00:00:00.000,WI,2440,173.0,77,9.0,2020-04-05T16:22:39.452,Agree,Agree
24,2020-04-06T00:00:00.000,IL,12262,1006.0,307,33.0,2020-04-05T16:22:39.452,Agree,Agree
25,2020-04-06T00:00:00.000,CA,14336,898.0,343,24.0,2020-04-05T16:22:39.452,Not agree,Not agree
26,2020-04-06T00:00:00.000,TX,7276,464.0,140,13.0,2020-04-05T16:22:39.452,Not agree,Not agree
27,2020-04-06T00:00:00.000,PR,513,38.0,21,1.0,2020-04-05T16:22:39.452,Agree,Agree
28,2020-04-06T00:00:00.000,NJ,41090,3585.0,1003,86.0,2020-04-05T16:22:39.452,Not agree,Agree
29,2020-04-06T00:00:00.000,NC,2870,0.0,33,0.0,2020-04-05T16:22:39.452,Agree,Agree
30,2020-04-06T00:00:00.000,LA,14867,1857.0,512,35.0,2020-04-05T16:22:39.452,Not agree,Agree
31,2020-04-06T00:00:00.000,OK,1327,77.0,51,5.0,2020-04-05T16:22:39.452,Agree,Agree
32,2020-04-06T00:00:00.000,NV,1953,117.0,58,12.0,2020-04-05T16:22:39.452,,
33,2020-04-06T00:00:00.000,ID,1170,69.0,13,3.0,2020-04-05T16:22:39.452,Agree,Agree
34,2020-04-06T00:00:00.000,GA,8634,1882.0,319,100.0,2020-04-05T16:22:39.452,Not agree,Not agree
35,2020-04-06T00:00:00.000,IN,4944,533.0,139,12.0,2020-04-05T16:22:39.452,Not agree,Agree
36,2020-04-06T00:00:00.000,NY,72324,17844.0,3202,2185.0,2020-04-05T16:22:39.452,Not agree,Not agree
37,2020-04-06T00:00:00.000,MD,4371,326.0,103,12.0,2020-04-05T16:22:39.452,N/A,Agree
38,2020-04-06T00:00:00.000,AR,915,62.0,16,0.0,2020-04-05T16:22:39.452,Not agree,Not agree
39,2020-04-06T00:00:00.000,OR,1132,64.0,29,2.0,2020-04-05T16:22:39.452,Agree,Agree
40,2020-04-06T00:00:00.000,MN,1069,83.0,34,5.0,2020-04-05T16:22:39.452,N/A,Agree
41,2020-04-06T00:00:00.000,MO,2722,355.0,39,5.0,2020-04-05T16:22:39.452,Not agree,Not agree
42,2020-04-06T00:00:00.000,UT,1716,111.0,13,5.0,2020-04-05T16:22:39.452,Agree,Agree
43,2020-04-06T00:00:00.000,WV,345,21.0,4,1.0,2020-04-05T16:22:39.452,Agree,Not agree
44,2020-04-06T00:00:00.000,DE,783,110.0,15,1.0,2020-04-05T16:22:39.452,Agree,Agree
45,2020-04-06T00:00:00.000,SD,288,48.0,4,2.0,2020-04-05T16:22:39.452,N/A,Agree
46,2020-04-06T00:00:00.000,RI,1170,248.0,27,2.0,2020-04-05T16:22:39.452,Not agree,N/A
47,2020-04-06T00:00:00.000,NH,715,46.0,9,0.0,2020-04-05T16:22:39.452,Not agree,Not agree
48,2020-04-06T00:00:00.000,DC,1097,99.0,24,2.0,2020-04-05T16:22:39.452,,
49,2020-04-06T00:00:00.000,KS,845,32.0,25,2.0,2020-04-05T16:22:39.452,Agree,N/A
50,2020-04-06T00:00:00.000,ME,499,29.0,10,0.0,2020-04-05T16:22:39.452,Agree,N/A
51,2020-04-06T00:00:00.000,MT,320,20.0,6,0.0,2020-04-05T16:22:39.452,Agree,Agree
52,2020-04-06T00:00:00.000,HI,332,8.0,5,1.0,2020-04-05T16:22:39.452,Not agree,Not agree
53,2020-04-06T00:00:00.000,AK,191,6.0,6,0.0,2020-04-05T16:22:39.452,N/A,N/A
54,2020-04-06T00:00:00.000,GU,111,1.0,4,0.0,2020-04-05T16:22:39.452,Not agree,Not agree
55,2020-04-06T00:00:00.000,VT,543,31.0,23,1.0,2020-04-05T16:22:39.452,Not agree,Not agree
56,2020-04-06T00:00:00.000,VI,43,1.0,1,0.0,2020-04-05T16:22:39.452,,
57,2020-04-06T00:00:00.000,MP,8,0.0,0,0.0,2020-04-05T16:22:39.452,Agree,Agree
58,2020-04-06T00:00:00.000,FSM,0,0.0,0,0.0,2020-04-05T16:22:39.452,Agree,Agree
59,2020-04-06T00:00:00.000,PW,0,0.0,0,0.0,2020-04-05T16:22:39.452,,
