,submission_date,state,tot_cases,new_case,tot_death,new_death,created_at,consent_cases,consent_deaths
0,2020-03-31T00:00:00.000,CO,2966,339.0,69,18.0,2020-03-30T16:22:39.452,Agree,Agree
1,2020-03-31T00:00:00.000,FL,6490,1001.0,85,14.0,2020-03-30T16:22:39.452,Not agree,Not agree
2,2020-03-31T00:00:00.000,AZ,1289,132.0,24,4.0,2020-03-30T16:22:39.452,Agree,Agree
3,2020-03-31T00:00:00.000,SC,1083,158.0,22,4.0,2020-03-30T16:22:39.452,Agree,Agree
4,2020-03-31T00:00:00.000,CT,3128,557.0,69,33.0,2020-03-30T16:22:39.452,Agree,Agree
5,2020-03-31T00:00:00.000,NE,177,32.0,3,1.0,2020-03-30T16:22:39.452,Not agree,Not agree
6,2020-03-31T00:00:00.000,KY,591,111.0,18,7.0,2020-03-30T16:22:39.452,Agree,Agree
7,2020-03-31T00:00:00.000,WY,120,25.0,0,0.0,2020-03-30T16:22:39.452,Agree,Agree
8,2020-03-31T00:00:00.000,IA,497,73.0,7,1.0,2020-03-30T16:22:39.452,Not agree,Not agree
9,2020-03-31T00:00:00.000,NM,315,34.0,5,1.0,2020-03-30T16:22:39.452,N/A,Not agree
10,2020-03-31T00:00:00.000,ND,126,17.0,3,0.0,2020-03-30T16:22:39.452,Not agree,Not agree
11,2020-03-31T00:00:00.000,WA,4896,0.0,195,0.0,2020-03-30T16:22:39.452,N/A,N/A
12,2020-03-31T00:00:00.000,RMI,0,0.0,0,0.0,2020-03-30T16:22:39.452,Agree,Agree
13,2020-03-31T00:00:00.000,TN,2239,405.0,23,10.0,2020-03-30T16:22:39.452,Agree,Agree
14,2020-03-31T00:00:00.000,AS,0,0.0,0,0.0,2020-03-30T16:22:39.452,,
15,2020-03-31T00:00:00.000,MA,6620,868.0,89,33.0,2020-03-30T16:22:39.452,Agree,Agree
16,2020-03-31T00:00:00.000,PA,4843,756.0,63,14.0,2020-03-30T16:22:39.452,Agree,Not agree
17,2020-03-31T00:00:00.000,NYC,41771,3684.0,1096,182.0,2020-03-30T16:22:39.452,Agree,Agree
18,2020-03-31T00:00:00.000,OH,2199,266.0,55,16.0,2020-03-30T16:22:39.452,Agree,Agree
19,2020-03-31T00:00:00.000,AL,999,52.0,13,7.0,2020-03-30T16:22:39.452,Agree,Agree
20,2020-03-31T00:00:00.000,VA,1484,464.0,34,7.0,2020-03-30T16:22:39.452,Agree,Agree
21,2020-03-31T00:00:00.000,MI,7615,1117.0,259,75.0,2020-03-30T16:22:39.452,Agree,Agree
22,2020-03-31T00:00:00.000,MS,1073,136.0,22,2.0,2020-03-30T16:22:39.452,Agree,Agree
23,2020-03-31T00:00:00.000,WI,1351,130.0,16,2.0,2020-03-30T16:22:39.452,Agree,Agree
24,2020-03-31T00:00:00.000,IL,5994,937.0,99,26.0,2020-03-30T16:22:39.452,Agree,Agree
25,2020-03-31T00:00:00.000,CA,8131,1222.0,172,21.0,2020-03-30T16:22:39.452,Not agree,Not agree
26,2020-03-31T00:00:00.000,TX,3266,389.0,41,3.0,2020-03-30T16:22:39.452,Not agree,Not agree
27,2020-03-31T00:00:00.000,PR,239,65.0,8,1.0,2020-03-30T16:22:39.452,Agree,Agree
28,2020-03-31T00:00:00.000,NJ,18696,2060.0,267,69.0,2020-03-30T16:22:39.452,Not agree,Agree
29,2020-03-31T00:00:00.000,NC,1584,86.0,9,1.0,2020-03-30T16:22:39.452,Agree,Agree
30,2020-03-31T00:00:00.000,LA,5237,1212.0,239,54.0,2020-03-30T16:22:39.452,Not agree,Agree
31,2020-03-31T00:00:00.000,OK,565,84.0,23,6.0,2020-03-30T16:22:39.452,Agree,Agree
32,2020-03-31T00:00:00.000,NV,1113,69.0,26,9.0,2020-03-30T16:22:39.452,,
33,2020-03-31T00:00:00.000,ID,525,110.0,9,2.0,2020-03-30T16:22:39.452,Agree,Agree
34,2020-03-31T00:00:00.000,GA,4585,973.0,130,27.0,2020-03-30T16:22:39.452,Not agree,Not agree
35,2020-03-31T00:00:00.000,IN,2159,373.0,49,14.0,2020-03-30T16:22:39.452,Not agree,Agree
36,2020-03-31T00:00:00.000,NY,32656,3612.0,211,56.0,2020-03-30T16:22:39.452,Not agree,Not agree
37,2020-03-31T00:00:00.000,MD,1660,0.0,18,0.0,2020-03-30T16:22:39.452,N/A,Agree
38,2020-03-31T00:00:00.000,AR,560,56.0,8,1.0,2020-03-30T16:22:39.452,Not agree,Not agree
39,2020-03-31T00:00:00.000,OR,690,84.0,18,2.0,2020-03-30T16:22:39.452,Agree,Agree
40,2020-03-31T00:00:00.000,MN,689,113.0,17,7.0,2020-03-30T16:22:39.452,N/A,Agree
41,2020-03-31T00:00:00.000,MO,1327,296.0,14,1.0,2020-03-30T16:22:39.452,Not agree,Not agree
42,2020-03-31T00:00:00.000,UT,934,128.0,5,0.0,2020-03-30T16:22:39.452,Agree,Agree
43,2020-03-31T00:00:00.000,WV,162,17.0,1,0.0,2020-03-30T16:22:39.452,Agree,Not agree
44,2020-03-31T00:00:00.000,DE,319,55.0,10,3.0,2020-03-30T16:22:39.452,Agree,Agree
45,2020-03-31T00:00:00.000,SD,108,7.0,1,0.0,2020-03-30T16:22:39.452,N/A,Agree
46,2020-03-31T00:00:00.000,RI,520,41.0,8,4.0,2020-03-30T16:22:39.452,Not agree,N/A
47,2020-03-31T00:00:00.000,NH,367,53.0,3,0.0,2020-03-30T16:22:39.452,Not agree,Not agree
48,2020-03-31T00:00:00.000,DC,495,0.0,9,0.0,2020-03-30T16:22:39.452,,
49,2020-03-31T00:00:00.000,KS,428,60.0,9,1.0,2020-03-30T16:22:39.452,Agree,N/A
50,2020-03-31T00:00:00.000,ME,303,0.0,5,0.0,2020-03-30T16:22:39.452,Agree,N/A
51,2020-03-31T00:00:00.000,MT,203,19.0,5,1.0,2020-03-30T16:22:39.452,Agree,Agree
52,2020-03-31T00:00:00.000,HI,185,22.0,1,1.0,2020-03-30T16:22:39.452,Not agree,Not agree
53,2020-03-31T00:00:00.000,AK,133,14.0,3,0.0,2020-03-30T16:22:39.452,N/A,N/A
54,2020-03-31T00:00:00.000,GU,71,11.0,2,1.0,2020-03-30T16:22:39.452,Not agree,Not agree
55,2020-03-31T00:00:00.000,VT,293,37.0,13,1.0,2020-03-30T16:22:39.452,Not agree,Not agree
56,2020-03-31T00:00:00.000,VI,30,0.0,0,0.0,2020-03-30T16:22:39.452,,
57,2020-03-31T00:00:00.000,MP,2,0.0,0,0.0,2020-03-30T16:22:39.452,Agree,Agree
58,2020-03-31T00:00:00.000,FSM,0,0.0,0,0.0,2020-03-30T16:22:39.452,Agree,Agree
59,2020-03-31T00:00:00.000,PW,0,0.0,0,0.0,2020-03-30T16:22:39.452,,
