,submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
0,2020-06-29T00:00:00.000,CO,32511,29651.0,2860,204.0,29,1682,1350.0,332,6.0,0,2020-06-30T15:27:33.712,Agree,Agree
1,2020-06-29T00:00:00.000,FL,143805,,,5238.0,0,3447,,,28.0,0,2020-06-30T15:27:33.712,Not agree,Not agree
2,2020-06-29T00:00:00.000,AZ,74533,74119.0,414,625.0,3,1588,1488.0,100,0.0,0,2020-06-30T15:27:33.712,Agree,Agree
3,2020-06-29T00:00:00.000,SC,34644,34546.0,98,1324.0,-1,720,717.0,3,4.0,-1,2020-06-30T15:27:33.712,Agree,Agree
4,2020-06-29T00:00:00.000,CT,46362,44384.0,1978,59.0,-1,4320,3451.0,869,4.0,1,2020-06-30T15:27:33.712,Agree,Agree
5,2020-06-29T00:00:00.000,NE,19042,,,143.0,0,269,,,2.0,0,2020-06-30T15:27:33.712,Not agree,Not agree
6,2020-06-29T00:00:00.000,KY,15347,14835.0,512,115.0,12,560,557.0,3,2.0,0,2020-06-30T15:27:33.712,Agree,Agree
7,2020-06-29T00:00:00.000,WY,1450,1151.0,299,33.0,3,20,20.0,0,0.0,0,2020-06-30T15:27:33.712,Agree,Agree
8,2020-06-29T00:00:00.000,IA,28782,,,293.0,0,708,,,3.0,0,2020-06-30T15:27:33.712,Not agree,Not agree
9,2020-06-29T00:00:00.000,NM,11982,,,173.0,0,493,,,1.0,0,2020-06-30T15:27:33.712,N/A,Not agree
10,2020-06-29T00:00:00.000,ND,3539,,,44.0,0,79,,,0.0,0,2020-06-30T15:27:33.712,Not agree,Not agree
11,2020-06-29T00:00:00.000,WA,32253,,,501.0,0,1320,,,10.0,0,2020-06-30T15:27:33.712,N/A,N/A
12,2020-06-29T00:00:00.000,RMI,0,0.0,0,0.0,0,0,0.0,0,0.0,0,2020-06-30T15:27:33.712,Agree,Agree
13,2020-06-29T00:00:00.000,TN,42297,41949.0,348,2125.0,24,592,568.0,24,8.0,0,2020-06-30T15:27:33.712,Agree,Agree
14,2020-06-29T00:00:00.000,AS,0,,,0.0,0,0,,,0.0,0,2020-06-30T15:27:33.712,,
15,2020-06-29T00:00:00.000,MA,108768,103628.0,5140,101.0,12,8095,7895.0,200,35.0,0,2020-06-30T15:27:33.712,Agree,Agree
16,2020-06-29T00:00:00.000,PA,86606,84130.0,2476,618.0,17,6649,,,35.0,25,2020-06-30T15:27:33.712,Agree,Not agree
17,2020-06-29T00:00:00.000,NYC,216676,212072.0,4604,215.0,4,23096,18492.0,4604,19.0,4,2020-06-30T15:27:33.712,Agree,Agree
18,2020-06-29T00:00:00.000,OH,51046,47524.0,3522,737.0,3,2818,2575.0,243,11.0,0,2020-06-30T15:27:33.712,Agree,Agree
19,2020-06-29T00:00:00.000,AL,37203,36709.0,494,853.0,0,931,910.0,21,7.0,0,2020-06-30T15:27:33.712,Agree,Agree
20,2020-06-29T00:00:00.000,VA,62787,60124.0,2663,598.0,-4,1763,1658.0,105,23.0,0,2020-06-30T15:27:33.712,Agree,Agree
