Date,state,tot_cases,new_case,tot_death,new_death,submission_date,case fatality rate,State or Region Code,Population,death rate,Total Cases per Population,New Cases per Population,7 day average new cases,Adjusted Case Rate,Risk Level
2020-04-21,AL,5668.0,244.0,180.0,33.0,2020-04-21T00:00:00.000,0.03175723359209598,AL,4903185.0,0.00367108,0.0011559833047294769,4.976357204551735e-05,245.0,5.0,Substantial Tier 2
2020-04-21,PR,1213.0,0.0,62.0,0.0,2020-04-21T00:00:00.000,0.051112943116240726,PR,3193694.0,0.00194133,0.0003798109649828694,0.0,41.0,1.0,Moderate Tier 3
2020-04-21,CA,33261.0,2283.0,1268.0,60.0,2020-04-21T00:00:00.000,0.03812272631610595,CA,39512223.0,0.00320913,0.0008417901468110259,5.777958886291971e-05,1418.0,4.0,Substantial Tier 2
2020-04-21,MI,32967.0,967.0,2700.0,232.0,2020-04-21T00:00:00.000,0.0819000819000819,MI,9986857.0,0.02703553,0.0033010385549728013,9.682726006790723e-05,852.0,9.0,Widespread Tier 1
2020-04-21,NC,6951.0,187.0,213.0,34.0,2020-04-21T00:00:00.000,0.03064307293914545,NC,10488084.0,0.00203088,0.0006627521289875253,1.7829758037788405e-05,275.0,3.0,Moderate Tier 3
2020-04-21,FL,27127.0,798.0,867.0,44.0,2020-04-21T00:00:00.000,0.03196077708556051,FL,21477737.0,0.00403674,0.0012630287818497824,3.7154752383828895e-05,878.0,4.0,Substantial Tier 2
2020-04-21,WI,4620.0,121.0,242.0,12.0,2020-04-21T00:00:00.000,0.05238095238095238,WI,5822434.0,0.00415634,0.0007934825882096731,2.0781686834062867e-05,152.0,3.0,Moderate Tier 3
2020-04-22,NY,114784.0,2419.0,4260.0,153.0,2020-04-22T00:00:00.000,0.037113186506830216,NY,19453561.0,0.0218983,0.0059004107268586965,0.00012434741382310414,2758.0,14.0,Widespread Tier 1
2020-04-22,WV,963.0,49.0,29.0,3.0,2020-04-22T00:00:00.000,0.030114226375908618,WV,1792147.0,0.00161817,0.0005373443138313988,2.7341507141992248e-05,35.0,2.0,Moderate Tier 3
2020-04-22,NV,4081.0,144.0,179.0,9.0,2020-04-22T00:00:00.000,0.04386179857877971,NV,3080156.0,0.00581139,0.0013249328930093152,4.6750878851590635e-05,124.0,4.0,Substantial Tier 2
2020-04-22,ID,1802.0,36.0,54.0,3.0,2020-04-22T00:00:00.000,0.02996670366259712,ID,1787065.0,0.00302171,0.0010083572785545014,2.014476250164376e-05,31.0,2.0,Moderate Tier 3
2020-04-22,IN,12438.0,341.0,661.0,31.0,2020-04-22T00:00:00.000,0.0531435922173983,IN,6732219.0,0.00981846,0.0018475334804170808,5.065194700291242e-05,498.0,7.0,Widespread Tier 1
2020-04-22,UT,3540.0,171.0,35.0,1.0,2020-04-22T00:00:00.000,0.009887005649717515,UT,3205958.0,0.00109172,0.0011041941285568932,5.333819095571433e-05,129.0,4.0,Substantial Tier 2
2020-04-22,MD,15737.0,962.0,748.0,50.0,2020-04-22T00:00:00.000,0.04753129567261867,MD,6045680.0,0.01237247,0.002603015707083405,0.00015912188537931218,708.0,12.0,Widespread Tier 1
2020-04-22,OR,2059.0,57.0,78.0,0.0,2020-04-22T00:00:00.000,0.037882467217095685,OR,4217737.0,0.00184933,0.00048817647947228566,1.3514356158290573e-05,57.0,1.0,Moderate Tier 3
2020-04-22,MN,2721.0,0.0,179.0,0.0,2020-04-22T00:00:00.000,0.06578463800073503,MN,5639632.0,0.00317397,0.0004824782893635613,0.0,123.0,2.0,Moderate Tier 3
2020-04-22,MO,6137.0,196.0,208.0,19.0,2020-04-22T00:00:00.000,0.033892781489327034,MO,6137428.0,0.00338904,0.0009999302639476992,3.193520152089768e-05,177.0,3.0,Moderate Tier 3
2020-04-22,AR,2281.0,19.0,42.0,-1.0,2020-04-22T00:00:00.000,0.01841297676457694,AR,3017825.0,0.00139173,0.0007558423699187329,6.295925045355512e-06,100.0,3.0,Moderate Tier 3
2020-04-22,CO,10825.0,457.0,507.0,22.0,2020-04-22T00:00:00.000,0.04683602771362587,CO,5758736.0,0.00880402,0.0018797527790820766,7.935769238249504e-05,364.0,6.0,Substantial Tier 2
2020-04-22,GA,20769.0,162.0,838.0,17.0,2020-04-22T00:00:00.000,0.040348596465886656,GA,10617423.0,0.00789269,0.001956124381594291,1.5257939709098902e-05,766.0,7.0,Widespread Tier 1
2020-04-22,KS,2211.0,186.0,110.0,3.0,2020-04-22T00:00:00.000,0.04975124378109453,KS,2913314.0,0.00377577,0.0007589295215002571,6.384481727681946e-05,102.0,4.0,Substantial Tier 2
2020-04-22,HI,537.0,-10.0,12.0,0.0,2020-04-22T00:00:00.000,0.0223463687150838,HI,1415872.0,0.00084753,0.0003792715725715319,-7.062785336527595e-06,3.0,0.0,Minimal Tier 4
2020-04-22,LA,25317.0,463.0,1532.0,127.0,2020-04-22T00:00:00.000,0.060512698976971986,LA,4648794.0,0.03295478,0.005445928556954771,9.959572310582055e-05,481.0,10.0,Widespread Tier 1
2020-04-22,MT,442.0,3.0,14.0,1.0,2020-04-22T00:00:00.000,0.03167420814479638,MT,1068778.0,0.00130991,0.0004135564167675607,2.806944005209688e-06,4.0,0.0,Minimal Tier 4
2020-04-22,NH,1588.0,97.0,48.0,6.0,2020-04-22T00:00:00.000,0.030226700251889168,NH,1359711.0,0.00353016,0.001167895236561299,7.133868888315237e-05,64.0,5.0,Substantial Tier 2
2020-04-22,DC,3206.0,108.0,127.0,15.0,2020-04-22T00:00:00.000,0.03961322520274485,DC,705749.0,0.01799507,0.004542691523473643,0.00015302890971152634,144.0,20.0,Widespread Tier 1
2020-04-22,SD,1858.0,104.0,9.0,1.0,2020-04-22T00:00:00.000,0.004843918191603875,SD,884659.0,0.00101734,0.0021002442749127066,0.00011755942120071124,99.0,11.0,Widespread Tier 1
2020-04-22,MP,14.0,0.0,2.0,0.0,2020-04-22T00:00:00.000,0.14285714285714285,MP,55194.0,0.00362358,0.00025365075914048627,0.0,0.0,0.0,Minimal Tier 4
2020-04-22,AK,335.0,6.0,9.0,0.0,2020-04-22T00:00:00.000,0.026865671641791045,AK,731545.0,0.00123027,0.00045793491856276796,8.201819436945094e-06,6.0,1.0,Moderate Tier 3
2020-04-22,GU,138.0,2.0,5.0,0.0,2020-04-22T00:00:00.000,0.036231884057971016,GU,165718.0,0.00301717,0.0008327399558285763,1.2068695012008352e-05,0.0,0.0,Minimal Tier 4
2020-04-22,VT,823.0,5.0,40.0,0.0,2020-04-22T00:00:00.000,0.04860267314702309,VT,623989.0,0.00641037,0.0013189335068406654,8.012961766954225e-06,9.0,1.0,Moderate Tier 3
2020-04-22,ME,907.0,19.0,39.0,3.0,2020-04-22T00:00:00.000,0.04299889746416759,ME,1344212.0,0.00290133,0.0006747447575233669,1.4134675185164245e-05,20.0,1.0,Moderate Tier 3
2020-04-22,RI,6012.0,296.0,186.0,5.0,2020-04-22T00:00:00.000,0.030938123752495005,RI,1059361.0,0.01755775,0.00567511924641364,0.00027941372204564826,355.0,34.0,Widespread Tier 1
2020-04-22,DE,3308.0,108.0,92.0,3.0,2020-04-22T00:00:00.000,0.02781136638452237,DE,973764.0,0.00944787,0.003397127024617875,0.00011090983030795964,185.0,19.0,Widespread Tier 1
2020-04-22,OK,2894.0,87.0,170.0,6.0,2020-04-22T00:00:00.000,0.05874222529371113,OK,3956971.0,0.00429622,0.0007313675030724259,2.1986514432377687e-05,90.0,2.0,Moderate Tier 3
2020-04-22,VI,54.0,0.0,3.0,0.0,2020-04-22T00:00:00.000,0.05555555555555555,VI,104914.0,0.00285948,0.0005147072840612311,0.0,0.0,0.0,Minimal Tier 4
2020-04-22,NJ,95865.0,3478.0,5063.0,310.0,2020-04-22T00:00:00.000,0.05281385281385281,NJ,8882190.0,0.05700171,0.010792946334181095,0.0003915700970143625,3548.0,40.0,Widespread Tier 1
2020-04-22,OH,14117.0,392.0,610.0,53.0,2020-04-22T00:00:00.000,0.043210313806049436,OH,11689100.0,0.00521854,0.0012077063246956569,3.353551599353244e-05,904.0,8.0,Widespread Tier 1
2020-04-22,WY,447.0,6.0,6.0,0.0,2020-04-22T00:00:00.000,0.013422818791946308,WY,578759.0,0.0010367,0.0007723422011579951,1.0367009411516707e-05,8.0,1.0,Moderate Tier 3
2020-04-22,AS,0.0,0.0,0.0,0.0,2020-04-22T00:00:00.000,0.0,AS,55641.0,0.0,0.0,0.0,0.0,0.0,Minimal Tier 4
2020-04-22,SC,4761.0,153.0,140.0,5.0,2020-04-22T00:00:00.000,0.02940558706154169,SC,5148714.0,0.00271913,0.0009246969243193543,2.971615824844806e-05,158.0,3.0,Moderate Tier 3
2020-04-22,CT,22469.0,2109.0,1544.0,121.0,2020-04-22T00:00:00.000,0.06871689883839957,CT,3565287.0,0.04330647,0.0063021574420236036,0.0005915372310840612,1102.0,31.0,Widespread Tier 1
2020-04-22,KY,3373.0,181.0,185.0,14.0,2020-04-22T00:00:00.000,0.05484731692855025,KY,4467673.0,0.00414086,0.0007549791580538683,4.051326048258232e-05,155.0,3.0,Moderate Tier 3
2020-04-22,TN,7572.0,178.0,165.0,8.0,2020-04-22T00:00:00.000,0.021790808240887482,TN,6833174.0,0.00241469,0.0011081233991699904,2.604938788328821e-05,248.0,4.0,Substantial Tier 2
2020-04-22,IA,3748.0,107.0,90.0,7.0,2020-04-22T00:00:00.000,0.0240128068303095,IA,3155070.0,0.00285255,0.0011879292693981432,3.3913669110352545e-05,250.0,8.0,Widespread Tier 1
2020-04-22,ND,679.0,35.0,14.0,1.0,2020-04-22T00:00:00.000,0.020618556701030927,ND,762062.0,0.00183712,0.0008910036191281023,4.5928021604541355e-05,45.0,6.0,Substantial Tier 2
2020-04-22,WA,12494.0,212.0,692.0,10.0,2020-04-22T00:00:00.000,0.05538658556106931,WA,7614893.0,0.00908746,0.0016407321810037252,2.7840181076740016e-05,244.0,3.0,Moderate Tier 3
2020-04-22,MA,42944.0,1745.0,2182.0,221.0,2020-04-22T00:00:00.000,0.050810357675111766,MA,6949503.0,0.03139793,0.006179434702021138,0.00025109709284246656,1861.0,27.0,Widespread Tier 1
2020-04-22,AZ,5459.0,208.0,229.0,21.0,2020-04-22T00:00:00.000,0.04194907492214691,AZ,7278717.0,0.00314616,0.000749994813646416,2.857646478081233e-05,214.0,3.0,Moderate Tier 3
2020-04-22,NE,1813.0,91.0,42.0,4.0,2020-04-22T00:00:00.000,0.023166023166023158,NE,1934408.0,0.00217121,0.0009372376458327302,4.704281620009843e-05,123.0,6.0,Substantial Tier 2
2020-04-22,NM,2210.0,138.0,71.0,6.0,2020-04-22T00:00:00.000,0.03212669683257918,NM,2096829.0,0.00338607,0.0010539724507816327,6.581366434745036e-05,104.0,5.0,Substantial Tier 2
2020-04-22,MS,5153.0,437.0,201.0,18.0,2020-04-22T00:00:00.000,0.0390064040364836,MS,2976149.0,0.00675369,0.0017314321292381536,0.00014683404627926897,218.0,7.0,Widespread Tier 1
2020-04-22,CA,35396.0,2135.0,1354.0,86.0,2020-04-22T00:00:00.000,0.0382529099333258,CA,39512223.0,0.00342679,0.0008958240593043828,5.40339124933568e-05,1567.0,4.0,Substantial Tier 2
2020-04-22,US,828441.0,25858.0,46379.0,1804.0,2020-04-22,0.05598346774242221,US,331814684.0,0.01397738,0.0024966978254645296,7.792904065692282e-05,27985.0,8.0,Widespread Tier 1
2020-04-22,IL,35108.0,2049.0,1565.0,97.0,2020-04-22T00:00:00.000,0.04457673464737382,IL,12671821.0,0.01235024,0.002770556812631744,0.0001616973598348651,1502.0,12.0,Widespread Tier 1
2020-04-22,AL,5831.0,163.0,187.0,7.0,2020-04-22T00:00:00.000,0.03206997084548105,AL,4903185.0,0.00381385,0.0011892270024484086,3.3243697718931676e-05,227.0,5.0,Substantial Tier 2
2020-04-22,VA,10998.0,1368.0,372.0,48.0,2020-04-22T00:00:00.000,0.03382433169667212,VA,8535519.0,0.00435826,0.0012884980983581663,0.0001602714492229471,587.0,7.0,Widespread Tier 1
2020-04-22,MI,33966.0,999.0,2813.0,113.0,2020-04-22T00:00:00.000,0.08281811222987694,MI,9986857.0,0.02816702,0.003401070026335613,0.00010003147136281216,844.0,8.0,Widespread Tier 1
2020-04-22,NYC,138435.0,0.0,14996.0,0.0,2020-04-22T00:00:00.000,0.10832520677574313,NYC,8336817.0,0.17987679999999998,0.016605258337804463,0.0,3195.0,38.0,Widespread Tier 1
2020-04-22,PA,35684.0,1156.0,1622.0,58.0,2020-04-22T00:00:00.000,0.045454545454545456,PA,12801989.0,0.01266991,0.002787379367377991,9.029846846454875e-05,1313.0,10.0,Widespread Tier 1
2020-04-22,TX,21069.0,873.0,543.0,26.0,2020-04-22T00:00:00.000,0.025772461910864304,TX,28995881.0,0.00187268,0.0007266204465385963,3.0107724610954225e-05,797.0,3.0,Moderate Tier 3
2020-04-22,PR,1213.0,0.0,62.0,0.0,2020-04-22T00:00:00.000,0.051112943116240726,PR,3193694.0,0.00194133,0.0003798109649828694,0.0,34.0,1.0,Moderate Tier 3
2020-04-22,NC,7220.0,269.0,242.0,29.0,2020-04-22T00:00:00.000,0.033518005540166214,NC,10488084.0,0.00230738,0.0006884002835980338,2.564815461050846e-05,300.0,3.0,Moderate Tier 3
2020-04-22,WI,4845.0,225.0,246.0,4.0,2020-04-22T00:00:00.000,0.05077399380804953,WI,5822434.0,0.00422504,0.0008321262207523517,3.864363254267889e-05,161.0,3.0,Moderate Tier 3
2020-04-22,FL,27791.0,664.0,927.0,60.0,2020-04-22T00:00:00.000,0.03335612248569681,FL,21477737.0,0.0043161,0.0012939445156628932,3.091573381311076e-05,847.0,4.0,Substantial Tier 2
2020-04-23,IN,13039.0,601.0,706.0,45.0,2020-04-23T00:00:00.000,0.05414525653807807,IN,6732219.0,0.01048688,0.0019368056802667886,8.92721998497078e-05,500.0,7.0,Widespread Tier 1
2020-04-23,OK,3017.0,123.0,179.0,9.0,2020-04-23T00:00:00.000,0.0593304607225721,OK,3956971.0,0.00452366,0.0007624518855457875,3.108438247336157e-05,94.0,2.0,Moderate Tier 3
2020-04-23,CO,11182.0,357.0,551.0,44.0,2020-04-23T00:00:00.000,0.0492756215346092,CO,5758736.0,0.00956807,0.0019417455497178547,6.199277063577839e-05,371.0,6.0,Substantial Tier 2
2020-04-23,NV,4208.0,127.0,197.0,18.0,2020-04-23T00:00:00.000,0.04681558935361217,NV,3080156.0,0.00639578,0.0013661645708853707,4.123167787605563e-05,127.0,4.0,Substantial Tier 2
2020-04-23,ID,1836.0,34.0,54.0,0.0,2020-04-23T00:00:00.000,0.029411764705882363,ID,1787065.0,0.00302171,0.0010273828875838316,1.902560902933021e-05,32.0,2.0,Moderate Tier 3
2020-04-23,AR,2465.0,184.0,45.0,3.0,2020-04-23T00:00:00.000,0.018255578093306288,AR,3017825.0,0.00149114,0.0008168134335158597,6.097106359712707e-05,119.0,4.0,Substantial Tier 2
2020-04-23,OR,2127.0,68.0,83.0,5.0,2020-04-23T00:00:00.000,0.03902209685002351,OR,4217737.0,0.00196788,0.0005042988692751587,1.6122389802872962e-05,56.0,1.0,Moderate Tier 3
2020-04-23,MN,3185.0,464.0,221.0,42.0,2020-04-23T00:00:00.000,0.06938775510204083,MN,5639632.0,0.0039187,0.0005647531611991704,8.227487183560914e-05,167.0,3.0,Moderate Tier 3
2020-04-23,MO,6321.0,184.0,218.0,10.0,2020-04-23T00:00:00.000,0.034488213890207245,MO,6137428.0,0.00355198,0.00102991024904895,2.997998510125089e-05,173.0,3.0,Moderate Tier 3
2020-04-23,HI,540.0,3.0,12.0,0.0,2020-04-23T00:00:00.000,0.022222222222222227,HI,1415872.0,0.00084753,0.0003813904081724901,2.1188356009582788e-06,-0.0,-0.0,Minimal Tier 4
2020-04-23,MD,16616.0,879.0,798.0,50.0,2020-04-23T00:00:00.000,0.0480259990370727,MD,6045680.0,0.01319951,0.002748408781146207,0.00014539307406280188,721.0,12.0,Widespread Tier 1
2020-04-23,UT,3722.0,182.0,38.0,3.0,2020-04-23T00:00:00.000,0.010209564750134336,UT,3205958.0,0.00118529,0.001160963431211513,5.676930265461993e-05,137.0,4.0,Substantial Tier 2
2020-04-23,WV,981.0,18.0,31.0,2.0,2020-04-23T00:00:00.000,0.03160040774719674,WV,1792147.0,0.00172977,0.0005473881327815183,1.0043818950119606e-05,35.0,2.0,Moderate Tier 3
2020-04-23,DE,3442.0,134.0,100.0,8.0,2020-04-23T00:00:00.000,0.029052876234747237,DE,973764.0,0.01026943,0.003534737369629602,0.00013761034501172772,195.0,20.0,Widespread Tier 1
2020-04-23,SD,1956.0,98.0,9.0,0.0,2020-04-23T00:00:00.000,0.004601226993865031,SD,884659.0,0.00101734,0.002211021421813377,0.00011077714690067022,92.0,10.0,Widespread Tier 1
2020-04-23,RI,6256.0,244.0,189.0,3.0,2020-04-23T00:00:00.000,0.03021099744245524,RI,1059361.0,0.01784094,0.005905446774045864,0.0002303275276322236,327.0,31.0,Widespread Tier 1
2020-04-23,NH,1670.0,82.0,51.0,3.0,2020-04-23T00:00:00.000,0.030538922155688618,NH,1359711.0,0.0037508000000000003,0.0012282021694315925,6.0306932870293764e-05,66.0,5.0,Substantial Tier 2
2020-04-23,LA,25798.0,481.0,1599.0,67.0,2020-04-23T00:00:00.000,0.06198154895728353,LA,4648794.0,0.03439602,0.00554939625201719,0.00010346769506241834,467.0,10.0,Widespread Tier 1
2020-04-23,KS,2482.0,271.0,112.0,2.0,2020-04-23T00:00:00.000,0.0451248992747784,KS,2913314.0,0.00384442,0.0008519507337691715,9.302121226891438e-05,128.0,4.0,Substantial Tier 2
2020-04-23,ME,937.0,30.0,44.0,5.0,2020-04-23T00:00:00.000,0.04695837780149413,ME,1344212.0,0.00327329,0.0006970626657104682,2.231790818710144e-05,20.0,1.0,Moderate Tier 3
2020-04-23,MT,444.0,2.0,14.0,0.0,2020-04-23T00:00:00.000,0.03153153153153153,MT,1068778.0,0.00130991,0.0004154277127710337,1.8712960034731255e-06,3.0,0.0,Minimal Tier 4
2020-04-23,MP,14.0,0.0,2.0,0.0,2020-04-23T00:00:00.000,0.14285714285714285,MP,55194.0,0.00362358,0.00025365075914048627,0.0,0.0,0.0,Minimal Tier 4
2020-04-23,AK,337.0,2.0,9.0,0.0,2020-04-23T00:00:00.000,0.02670623145400593,AK,731545.0,0.00123027,0.0004606688583750829,2.7339398123150317e-06,5.0,1.0,Moderate Tier 3
2020-04-23,GU,140.0,2.0,5.0,0.0,2020-04-23T00:00:00.000,0.03571428571428571,GU,165718.0,0.00301717,0.0008448086508405847,1.2068695012008352e-05,1.0,1.0,Moderate Tier 3
2020-04-23,VT,825.0,2.0,43.0,3.0,2020-04-23T00:00:00.000,0.052121212121212124,VT,623989.0,0.00689115,0.0013221386915474472,3.20518470678169e-06,8.0,1.0,Moderate Tier 3
2020-04-23,VI,54.0,0.0,3.0,0.0,2020-04-23T00:00:00.000,0.05555555555555555,VI,104914.0,0.00285948,0.0005147072840612311,0.0,0.0,0.0,Minimal Tier 4
2020-04-23,NY,117605.0,2821.0,4407.0,147.0,2020-04-23T00:00:00.000,0.03747289656052039,NY,19453561.0,0.02265395,0.006045422737770221,0.00014501201091152413,2638.0,14.0,Widespread Tier 1
2020-04-23,DC,3361.0,155.0,139.0,12.0,2020-04-23T00:00:00.000,0.04135673906575424,DC,705749.0,0.01969539,0.0047623163475966675,0.00021962482412302392,144.0,20.0,Widespread Tier 1
2020-04-23,GA,21681.0,912.0,873.0,35.0,2020-04-23T00:00:00.000,0.0402656704026567,GA,10617423.0,0.00822233,0.0020420209310677367,8.589654947344567e-05,747.0,7.0,Widespread Tier 1
2020-04-23,WY,453.0,6.0,7.0,1.0,2020-04-23T00:00:00.000,0.015452538631346581,WY,578759.0,0.00120948,0.0007827092105695116,1.0367009411516707e-05,7.0,1.0,Moderate Tier 3
2020-04-23,CA,37369.0,1973.0,1469.0,115.0,2020-04-23T00:00:00.000,0.03931065856726163,CA,39512223.0,0.00371784,0.0009457579746905152,4.993391538613254e-05,1598.0,4.0,Substantial Tier 2
2020-04-23,KY,3481.0,108.0,191.0,6.0,2020-04-23T00:00:00.000,0.05486929043378338,KY,4467673.0,0.00427516,0.0007791528162423704,2.417365818850216e-05,150.0,3.0,Moderate Tier 3
2020-04-23,FL,28843.0,1052.0,987.0,60.0,2020-04-23T00:00:00.000,0.03421974135838852,FL,21477737.0,0.00459546,0.0013429254674270385,4.898095176414536e-05,881.0,4.0,Substantial Tier 2
2020-04-23,AZ,5769.0,310.0,249.0,20.0,2020-04-23T00:00:00.000,0.04316172646905876,AZ,7278717.0,0.00342093,0.0007925847371178192,4.258992347140299e-05,219.0,3.0,Moderate Tier 3
2020-04-23,SC,4917.0,156.0,150.0,10.0,2020-04-23T00:00:00.000,0.03050640634533252,SC,5148714.0,0.00291335,0.0009549957523373797,3.0298828018025483e-05,141.0,3.0,Moderate Tier 3
2020-04-23,CT,23100.0,631.0,1639.0,95.0,2020-04-23T00:00:00.000,0.07095238095238095,CT,3565287.0,0.04597105,0.006479141791390146,0.00017698434936654468,1031.0,29.0,Widespread Tier 1
2020-04-23,NM,2379.0,169.0,78.0,7.0,2020-04-23T00:00:00.000,0.032786885245901634,NM,2096829.0,0.0037199,0.0011345703440766989,8.059789329506601e-05,112.0,5.0,Substantial Tier 2
2020-04-23,ND,709.0,30.0,15.0,1.0,2020-04-23T00:00:00.000,0.021156558533145273,ND,762062.0,0.00196834,0.0009303704947891381,3.936687566103545e-05,45.0,6.0,Substantial Tier 2
2020-04-23,WA,12753.0,259.0,711.0,19.0,2020-04-23T00:00:00.000,0.05575158786167962,WA,7614893.0,0.00933697,0.001674744477696535,3.401229669280975e-05,229.0,3.0,Moderate Tier 3
2020-04-23,TN,8281.0,709.0,170.0,5.0,2020-04-23T00:00:00.000,0.020528921627822726,TN,6833174.0,0.00248786,0.0012118819160758967,0.0001037585169059064,288.0,4.0,Substantial Tier 2
2020-04-23,MI,35291.0,1325.0,2977.0,164.0,2020-04-23T00:00:00.000,0.08435578476098722,MI,9986857.0,0.02980918,0.0035337444002652685,0.00013267437392965574,861.0,9.0,Widespread Tier 1
2020-04-23,IA,3924.0,176.0,96.0,6.0,2020-04-23T00:00:00.000,0.024464831804281342,IA,3155070.0,0.00304272,0.0012437125008319945,5.5783231433850916e-05,255.0,8.0,Widespread Tier 1
2020-04-23,AS,0.0,0.0,0.0,0.0,2020-04-23T00:00:00.000,0.0,AS,55641.0,0.0,0.0,0.0,0.0,0.0,Minimal Tier 4
2020-04-23,NE,2124.0,311.0,47.0,5.0,2020-04-23T00:00:00.000,0.022128060263653482,NE,1934408.0,0.00242968,0.001098010347351748,0.00016077270151901768,151.0,8.0,Widespread Tier 1
2020-04-23,PA,37053.0,1369.0,1421.0,-201.0,2020-04-23T00:00:00.000,0.03835047094702184,PA,12801989.0,0.01109984,0.002894315875447167,0.00010693650806917581,1331.0,10.0,Widespread Tier 1
2020-04-23,NYC,146139.0,7704.0,15848.0,852.0,2020-04-23T00:00:00.000,0.10844469990899076,NYC,8336817.0,0.19009653,0.017529352029677512,0.0009240936918730494,4082.0,49.0,Widespread Tier 1
2020-04-23,OH,14694.0,577.0,656.0,46.0,2020-04-23T00:00:00.000,0.04464407241050769,OH,11689100.0,0.00561207,0.0012570685510432794,4.9362226347623e-05,897.0,8.0,Widespread Tier 1
2020-04-23,AL,6071.0,240.0,198.0,11.0,2020-04-23T00:00:00.000,0.032614066875308836,AL,4903185.0,0.00403819,0.0012381747782308846,4.894777578247609e-05,238.0,5.0,Substantial Tier 2
2020-04-23,VA,11594.0,596.0,410.0,38.0,2020-04-23T00:00:00.000,0.035363118854579954,VA,8535519.0,0.00480346,0.0013583239636629008,6.982586530473425e-05,586.0,7.0,Widespread Tier 1
2020-04-23,NJ,99989.0,4124.0,5368.0,305.0,2020-04-23T00:00:00.000,0.053685905449599454,NJ,8882190.0,0.06043555,0.011257246242199278,0.00046429990801818017,3525.0,40.0,Widespread Tier 1
2020-04-23,MS,5434.0,281.0,209.0,8.0,2020-04-23T00:00:00.000,0.038461538461538464,MS,2976149.0,0.007022499999999999,0.001825849445037866,9.4417315799713e-05,234.0,8.0,Widespread Tier 1
2020-04-23,WI,5052.0,207.0,257.0,11.0,2020-04-23T00:00:00.000,0.050870942201108466,WI,5822434.0,0.00441396,0.0008676783626916166,3.5552141939264576e-05,168.0,3.0,Moderate Tier 3
2020-04-23,IL,36934.0,1826.0,1688.0,123.0,2020-04-23T00:00:00.000,0.045703146152596526,IL,12671821.0,0.0133209,0.002914656070346953,0.00014409925771520922,1600.0,13.0,Widespread Tier 1
2020-04-23,MA,46023.0,3079.0,2360.0,178.0,2020-04-23T00:00:00.000,0.05127870847185103,MA,6949503.0,0.03395926,0.006622487967844607,0.00044305326582346974,1977.0,28.0,Widespread Tier 1
2020-04-23,TX,21944.0,875.0,561.0,18.0,2020-04-23T00:00:00.000,0.02556507473569085,TX,28995881.0,0.00193476,0.000756797146463665,3.0176699925068672e-05,784.0,3.0,Moderate Tier 3
2020-04-23,PR,1416.0,203.0,69.0,7.0,2020-04-23T00:00:00.000,0.048728813559322036,PR,3193694.0,0.00216051,0.00044337372334356397,6.356275836069454e-05,53.0,2.0,Moderate Tier 3
2020-04-23,NC,7608.0,388.0,253.0,11.0,2020-04-23T00:00:00.000,0.03325446898002103,NC,10488084.0,0.00241226,0.000725394647868953,3.699436427091927e-05,306.0,3.0,Moderate Tier 3
2020-04-23,US,865585.0,37144.0,48816.0,2437.0,2020-04-23,0.056396541067601676,US,331814684.0,0.01471183,0.002608639827404384,0.00011194200193985388,29125.0,9.0,Widespread Tier 1
2020-04-24,MO,6625.0,304.0,262.0,44.0,2020-04-24T00:00:00.000,0.03954716981132075,MO,6137428.0,0.00426889,0.001079442398346669,4.953214929771885e-05,192.0,3.0,Moderate Tier 3
2020-04-24,OK,3121.0,104.0,188.0,9.0,2020-04-24T00:00:00.000,0.06023710349247036,OK,3956971.0,0.00475111,0.0007887346154419629,2.6282729896175635e-05,94.0,2.0,Moderate Tier 3
2020-04-24,CO,12184.0,1002.0,672.0,121.0,2020-04-24T00:00:00.000,0.0551543007222587,CO,5758736.0,0.01166923,0.0021157420656199555,0.00017399651590210074,448.0,8.0,Widespread Tier 1
2020-04-24,ID,1870.0,34.0,54.0,0.0,2020-04-24T00:00:00.000,0.02887700534759358,ID,1787065.0,0.00302171,0.0010464084966131618,1.902560902933021e-05,31.0,2.0,Moderate Tier 3
2020-04-24,IN,13680.0,641.0,741.0,35.0,2020-04-24T00:00:00.000,0.05416666666666667,IN,6732219.0,0.01100677,0.0020320194574775428,9.521377721075323e-05,504.0,7.0,Widespread Tier 1
2020-04-24,AR,2810.0,345.0,47.0,2.0,2020-04-24T00:00:00.000,0.016725978647686834,AR,3017825.0,0.00155741,0.0009311341777604732,0.00011432074424461326,158.0,5.0,Substantial Tier 2
2020-04-24,OR,2177.0,50.0,86.0,3.0,2020-04-24T00:00:00.000,0.039503904455672936,OR,4217737.0,0.00203901,0.0005161535676596243,1.1854698384465415e-05,56.0,1.0,Moderate Tier 3
2020-04-24,MN,3185.0,0.0,221.0,0.0,2020-04-24T00:00:00.000,0.06938775510204083,MN,5639632.0,0.0039187,0.0005647531611991704,0.0,144.0,3.0,Moderate Tier 3
2020-04-24,WV,1010.0,29.0,32.0,1.0,2020-04-24T00:00:00.000,0.031683168316831684,WV,1792147.0,0.00178557,0.0005635698410900445,1.618170830852603e-05,34.0,2.0,Moderate Tier 3
2020-04-24,MP,14.0,0.0,2.0,0.0,2020-04-24T00:00:00.000,0.14285714285714285,MP,55194.0,0.00362358,0.00025365075914048627,0.0,0.0,0.0,Minimal Tier 4
